Title,Authors,DOI,DOI link,Venue,Citation count,Year
Changes in health status predict changes in alcohol consumption in older adults: the Seniors-ENRICA cohort,"R. Ortolá, E. García-Esquinas, Hosanna Soler-Vilá, J. Ordovás, E. López-García, F. Rodríguez‐Artalejo",10.1136/jech-2018-211104,https://doi.org/10.1136/jech-2018-211104,Journal of Epidemiology and Community Health,10,2018
A Cross‐sectional Study of Alcohol Drinking and Health‐related Quality of Life among Male Workers in Japan,"I. Saito, T. Okamura, S. Fukuhara, Taichiro Tanaka, Y. Suzukamo, A. Okayama, H. Ueshima",10.1539/joh.47.496,https://doi.org/10.1539/joh.47.496,Journal of Occupational Health,41,2005
Author's reply,Ian R Reid,10.1136/bmj.310.6975.326c,https://doi.org/10.1136/bmj.310.6975.326c,-,0,1995
"Alcohol consumption, Quality of Life and Brief Intervention among Nursing university students.","W. Sawicki, D. Barbosa, D. Fram, A. Belasco",10.1590/0034-7167-2017-0692,https://doi.org/10.1590/0034-7167-2017-0692,Revista Brasileira de Enfermagem,21,2018
Effects of a Web-Based Tailored Intervention on Decreasing Alcohol Consumption in Adults: A Randomized Controlled Trial,A. Jander,-,-,-,0,2012
"Differential change in alcohol consumption during the COVID-19 pandemic: the role of loneliness, socialization, and mental well-being","Mohamed S. Mohamed, Gull Rukh, S. Vadlin, S. Olofsdotter, C. Åslund, H. Schiöth, Kent W. Nilsson",10.3389/fpsyt.2024.1236410,https://doi.org/10.3389/fpsyt.2024.1236410,Frontiers in Psychiatry,1,2024
The effects of hypothetical psychological interventions on alcohol use in European young adults,"Stefanie Do, C. Börnhorst, V. Didelez, W. Ahrens, A. Hebestreit, I. Idefics, Family consortia",10.1093/eurpub/ckae144.985,https://doi.org/10.1093/eurpub/ckae144.985,European Journal of Public Health,0,2024
Reduction of alcohol consumption by brief alcohol intervention in primary care: systematic review and meta-analysis.,"N. Bertholet, Jean-Bernard Daeppen, V. Wietlisbach, Michael Fleming, B. Burnand",10.1001/ARCHINTE.165.9.986,https://doi.org/10.1001/ARCHINTE.165.9.986,Archives of Internal Medicine,599,2005
Influence of moderate alcohol consumption on emotional and physical well-being,I. Schrieks,10.18174/343310,https://doi.org/10.18174/343310,-,0,2015
"Well-being, quality of life and caregiving. Abstracts of the 27th Conference of the European Health Psychology Society. Bordeaux, France. July 16-20, 2013.",-,10.1080/08870446.2013.810851,https://doi.org/10.1080/08870446.2013.810851,Psychology and Health,3,2013
Impact of brief intervention and art therapy for alcohol users.,"M. H. Soares, Thales Felipe de Castro Rolin, F. P. Machado, L. Ramos, Ana Raquel Pontello Rampazzo",10.1590/0034-7167-2018-0317,https://doi.org/10.1590/0034-7167-2018-0317,Revista Brasileira de Enfermagem,7,2019
Clinical and psychosocial factors associated with quality of life in alcohol-dependent men with erectile dysfunction.,A. Ponizovsky,10.1111/j.1743-6109.2008.00882.x,https://doi.org/10.1111/j.1743-6109.2008.00882.x,Journal of Sexual Medicine,12,2008
Minimal intervention as a preparation for the treatment of alcohol dependency.,"Z. Bamford, P. Booth, J. Mcguire, P. Salmon",10.1348/014466505X29107,https://doi.org/10.1348/014466505X29107,British Journal of Clinical Psychology,6,2005
Changing University Students’ Alcohol Culture with a web-based intervention: Clustered Randomized Controlled Trial (Preprint),"Jane Greve, R. Lesner, S. Andrade",10.2196/preprints.25189,https://doi.org/10.2196/preprints.25189,-,0,2020
Work Conditions are Associated with Alcohol Use after Taking into Account Life Conditions Outside of Work: Findings from a French Occupational Health Service,"G. Airagnes, C. Lemogne, Marie-Annick Even-Baisse, A. Le Faou, F. Limosin",10.1080/10826084.2021.1990335,https://doi.org/10.1080/10826084.2021.1990335,Substance Use & Misuse,5,2021
Effects of alcohol consumption on the treatment of depression among elderly patients.,"D. Oslin, I. Katz, W. Edell, T. T. Have",10.1097/00019442-200008000-00006,https://doi.org/10.1097/00019442-200008000-00006,The American journal of geriatric psychiatry,34,2000
The Effect of an Acute Sedentary Behaviour Reducing Intervention on Subjective Well-Being among University Students: A Pilot Randomized Trial,"Wuyou Sui, H. Prapavessis",10.5334/HPB.29,https://doi.org/10.5334/HPB.29,-,1,2021
Reductions in Drinking Predict Increased Distress: Between- and Within-Person Associations between Alcohol Use and Psychological Distress During and Following Treatment.,"Jacob A. Levine, Becky K Gius, G. Boghdadi, G. Connors, S. Maisto, R. Schlauch",10.1111/acer.14462,https://doi.org/10.1111/acer.14462,Alcoholism: Clinical and Experimental Research,5,2020
Brief Intervention for Medical Inpatients with Unhealthy Alcohol Use,"R. Saitz, T. Palfai, D. Cheng, N. Horton, N. Freedner, K. Dukes, K. Kraemer, M. Roberts, R. Guerriero, J. Samet",10.7326/0003-4819-146-3-200702060-00005,https://doi.org/10.7326/0003-4819-146-3-200702060-00005,Annals of Internal Medicine,141,2007
The effectiveness of a tailored intervention for excessive alcohol consumption prior to elective surgery.,"S. Shourie, K. Conigrave, E. Proude, J. Ward, S. Wutzke, P. Haber",10.1093/ALCALC/AGL059,https://doi.org/10.1093/ALCALC/AGL059,Alcohol and Alcoholism,38,2006
Can alcohol make you happy? A subjective wellbeing approach.,"B. Geiger, G. MacKerron",10.1016/j.socscimed.2016.03.034,https://doi.org/10.1016/j.socscimed.2016.03.034,Social Science & Medicine (1967),39,2016
Reductions in alcohol use following medical cannabis initiation: results from a large cross-sectional survey of medical cannabis patients in Canada.,"P. Lucas, S. Boyd, M. Milloy, Z. Walsh",10.1016/j.drugpo.2020.102963,https://doi.org/10.1016/j.drugpo.2020.102963,The International journal on drug policy,12,2020
The effect of health behavior change on self-rated health across the adult life course: a longitudinal cohort study.,"Kerry Sargent-Cox, N. Cherbuin, L. Morris, P. Butterworth, K. Anstey",10.1016/j.ypmed.2013.10.017,https://doi.org/10.1016/j.ypmed.2013.10.017,Preventive Medicine,47,2014
What Are the Health Implications of Alcohol Consumption,N. Temple,10.1007/978-1-61779-894-8_15,https://doi.org/10.1007/978-1-61779-894-8_15,-,11,2012
Quality of Life and Life Satisfaction among Persons with Alcohol DependenceSyndrome,"Bijayalaxmi Dash, M. Swain",-,-,-,0,2020
Temporary abstinence challenges: What do we need to know?,"Anna Butters, Inge Kersbergen, J. Holmes, M. Field",10.1111/dar.13625,https://doi.org/10.1111/dar.13625,Drug and Alcohol Review,6,2023
Effectiveness of brief alcohol interventions in primary care.,W. Cayley,-,-,American Family Physician,33,2009
Does Alcohol Reduce Social Anxiety in Daily Life? A 22-Day Experience Sampling Study,"Susan R. Battista, S. Mackinnon, S. Sherry, S. Barrett, Parnell Davis MacNevin, S. Stewart",10.1521/JSCP.2015.34.6.508,https://doi.org/10.1521/JSCP.2015.34.6.508,-,16,2015
"Non-linear relationships between cognitive function and alcohol consumption in young, middle-aged and older adults: the PATH Through Life Project.","B. Rodgers, T. Windsor, K. Anstey, K. Dear, Anthony F Jorm, H. Christensen",10.1111/J.1360-0443.2005.01158.X,https://doi.org/10.1111/J.1360-0443.2005.01158.X,Addiction,63,2005
Does Individualized Health Information regarding Alcohol Consumption Affect Consumption among Risky Drinkers?,"Joshua Berning, Sean M. Murphy",10.4278/ajhp.130411-QUAN-167,https://doi.org/10.4278/ajhp.130411-QUAN-167,American Journal of Health Promotion,6,2015
"Finding the ""sweet spot"" of smartphone use: Reduction or abstinence to increase well-being and healthy lifestyle?! An experimental intervention study.","J. Brailovskaia, Jasmin Delveaux, Julia John, Vanessa Wicker, Alina Noveski, S. Kim, Holger Schillack, J. Margraf",10.1037/xap0000430,https://doi.org/10.1037/xap0000430,Journal of experimental psychology. Applied,44,2022
Effect of Distress Tolerance Improvement Intervention for Problematic Drinkers,"Gwang-Pyo Jang, H. Yoon",10.17547/kjsr.2025.33.1.22,https://doi.org/10.17547/kjsr.2025.33.1.22,Stress,0,2025
"Smoking Bans, Cigarette Prices and Life Satisfaction","R. Odermatt, A. Stutzer",10.1016/j.jhealeco.2015.09.010,https://doi.org/10.1016/j.jhealeco.2015.09.010,Journal of Health Economics,58,2013
Wellbeing and Health in Ireland's Over 50s 2009-2016,"N. Turner, O. Donoghue, R. Kenny",10.38018/tildare.2018-00,https://doi.org/10.38018/tildare.2018-00,-,17,2018
"Quality of life, age of onset of alcohol use and alcohol use disorders in adolescence and young adulthood: Findings from an Australian birth cohort.","J. Fischer, J. Najman, M. Plotnikova, A. Clavarino",10.1111/dar.12227,https://doi.org/10.1111/dar.12227,Drug and Alcohol Review,22,2015
It's my life : staying in control : developing a school-based intervention to facilitate adolescent behaviour change with respect to alcohol consumption,"J. Bragg, C. Atkinson",-,-,-,1,2020
How do personalized digital interventions to reduce hazardous and harmful alcohol consumption compare with no/minimal intervention in community‐dwelling populations?,"J. Burch, P. Magalhães",10.1002/CCA.1966,https://doi.org/10.1002/CCA.1966,-,0,2018
Alcohol: drink less and live more.,A. Parrott,10.24966/ADSD-9594/100004,https://doi.org/10.24966/ADSD-9594/100004,-,3,2016
"Caffeine, alcohol, smoking, and reproductive outcomes among couples undergoing assisted reproductive technology treatments.","L. Mínguez-Alarcón, J. Chavarro, A. Gaskins",10.1016/j.fertnstert.2018.05.026,https://doi.org/10.1016/j.fertnstert.2018.05.026,Fertility and Sterility,39,2018
Alcohol Consumption and Life Satisfaction : Evidence from Russia Krekhovets,-,-,-,-,0,2013
Smoking Behaviour and Life Satisfaction: Evidence from the UK Smoking Ban,"T. Hinks, Andreas Katsaros",-,-,-,7,2010
Dust Storms and Human Well-Being,B. Jones,10.1016/j.reseneeco.2023.101362,https://doi.org/10.1016/j.reseneeco.2023.101362,Resource and Energy Economics,7,2023
Is life satisfaction hump-shaped with alcohol consumption? Evidence from Russian panel data.,"S. Massin, P. Kopp",10.1016/j.addbeh.2014.01.005,https://doi.org/10.1016/j.addbeh.2014.01.005,Addictive Behaviours,36,2014
Effect of Screening and Advising on Alcohol Habits in Sweden: A Repeated Population Survey Following Nationwide Implementation of Screening and Brief Intervention.,"A. Lundin, A. Danielsson, M. Hallgren, M. Torgén",-,-,Alcohol and Alcoholism,1,2016
Brief intervention in the workplace for heavy drinkers: a randomized clinical trial in Japan.,"Chieko Ito, T. Yuzuriha, T. Noda, T. Ojima, H. Hiro, S. Higuchi",10.1093/alcalc/agu090,https://doi.org/10.1093/alcalc/agu090,Alcohol and Alcoholism,25,2015
Alcohol Intake and Weight Loss during an Intensive Lifestyle Intervention for Adults with Overweight/Obesity and Diabetes,"A. Chao, T. Wadden, J. Tronieri, R. Berkowitz",10.1002/oby.22316,https://doi.org/10.1002/oby.22316,Obesity,14,2018
Happiness and Satisfaction With Life Among Adults,M. Jaisri,10.15614/IJPP/2016/V7I1/123694,https://doi.org/10.15614/IJPP/2016/V7I1/123694,-,5,2016
Quality of life role in risky alcohol use research: should it be a more relevant outcome in any study?,"H. López-Pelayo, C. Oliveras, L. Segura, J. Colom, Estela Díaz, P. Wallace, A. Gual",10.20882/adicciones.1098,https://doi.org/10.20882/adicciones.1098,Adicciones,0,2018
Drinking status but not acute alcohol consumption influences delay discounting,"S. Adams, A. Attwood, M. Munafo",10.1002/hup.2617,https://doi.org/10.1002/hup.2617,Human psychopharmacology,16,2017
ALZHEIMER’S DISEASE RISK REDUCTION HEALTH COACHING: ALCOHOL EFFECTS,"Faika Zanjani, Annie Rhodes, B. Battle",10.1093/geroni/igac059.524,https://doi.org/10.1093/geroni/igac059.524,Innovation in aging,0,2022
Brief Alcohol Intervention Among At-Risk Drinkers with Diabetes,"S. Ramsey, P. Engler, Magdalena Harrington, Robert J. Smith, M. Fagan, M. Stein, P. Friedmann",10.4137/SART.S4071,https://doi.org/10.4137/SART.S4071,Substance abuse : research and treatment,13,2010
"Voluntary temporary abstinence from alcohol during ""Dry January"" and subsequent alcohol use.","R. D. de Visser, E. Robinson, R. Bond",10.1037/hea0000297,https://doi.org/10.1037/hea0000297,Health Psychology,56,2016
Can drinking be reduced in a single session,Drug and Alcohol Findings,-,-,-,0,2018
Effectiveness of Workplace Intervention for Reducing Alcohol Consumption: a Systematic Review and Meta-Analysis.,"K. Yuvaraj, Salin K. Eliyas, S. Gokul, S. Manikandanesan",10.1093/alcalc/agz024,https://doi.org/10.1093/alcalc/agz024,Alcohol and Alcoholism,23,2019
Alcohol Consumption and Inpatient Health Service Utilization in a Cohort of Patients With Alcohol Dependence After 20 Years of Follow-up,"L. Miquel, A. Gual, E. Vela, A. Lligoña, M. Bustins, J. Colom, J. Rehm",10.1093/alcalc/agw075,https://doi.org/10.1093/alcalc/agw075,Alcohol and Alcoholism,21,2016
Taking pleasure seriously: Should alcohol research say more about fun? ‘No safe level’ advocates must take note,"J. Morris, E. Davies",10.1111/add.70050,https://doi.org/10.1111/add.70050,Addiction,2,2025
To drink or to drink less? Distinguishing between effects of implementation intentions on decisions to drink and how much to drink in treatment-seeking individuals with alcohol use disorder.,"Lara N. Moody, A. Tegge, Lindsey M. Poe, Mikhail N. Koffarnus, Warren K. Bickel",10.1016/j.addbeh.2017.11.010,https://doi.org/10.1016/j.addbeh.2017.11.010,Addictive Behaviours,61,2017
Does an acute bout of moderate exercise reduce alcohol craving in university students?,"Aleksandra Gawor, E. Hogervorst, T. Wilcockson",10.1016/j.addbeh.2021.107071,https://doi.org/10.1016/j.addbeh.2021.107071,Addictive Behaviours,5,2021
Understanding recovery from a family perspective: a survey of life in recovery for families,"C. Andersson, D. Best, J. Irving, Michael Edwards, J. Banks, Adam Mama-Rudd, R. Hamer",-,-,-,9,2018
REDUCTION OF THE ALCOHOL CONSUMPTION AMONG WORKERS USING A BRIEF INTERVENTION,"R. Brites, Ângela Maria Mendes Abreu, L. Portela",10.1590/1980-265X-TCE-2018-0135,https://doi.org/10.1590/1980-265X-TCE-2018-0135,Texto & Contexto Enfermagem,2,2019
[Short-term effectiveness of brief interventions in alcohol-positive traffic casualties].,"A. Rodríguez-Martos, E. Santamariña, L. Torralba, M. Escayola, Josep Martí, A. Plasència",10.1590/S0213-91112005000100009,https://doi.org/10.1590/S0213-91112005000100009,Gaceta Sanitaria,9,2005
Physical Health Problems and Life Satisfaction among Alcoholics: Moderating Effects of Religions Coping,"Bongjae Lee, Yunjin Oh",-,-,-,0,2008
알코올중독자의 신체적 건강과 삶의 만족도: 종교적 대처의 완충효과,"이봉재, 오윤진",-,-,-,1,2008
The Impact of Alcohol Consumption on Life Satisfaction in Older Adults: Focusing on the Moderated Mediation Effects of Depression and Social Support,D. Yeum,10.37342/swpp.2023.9.3.45,https://doi.org/10.37342/swpp.2023.9.3.45,Social Welfare Policy and Practice,0,2023
Transitions in and out of alcohol use disorders: their associations with conditional changes in quality of life over a 3-year follow-up interval.,"D. Dawson, Ting-kai Li, S. Chou, B. Grant",10.1093/alcalc/agn094,https://doi.org/10.1093/alcalc/agn094,Alcohol and Alcoholism,89,2008
Lifestyle modification with heavy alcohol drinkers: effects of aerobic exercise and meditation.,"T. Murphy, R. Pagano, G. Marlatt",10.1016/0306-4603(86)90043-2,https://doi.org/10.1016/0306-4603(86)90043-2,Addictive Behaviours,171,1986
Reducing Alcohol - Your Breast Bet,"Kelly Christensen, Morgan D. Silvester, Melissa Sutaroski",-,-,-,0,2015
Moderate alcohol consumption in older adults is associated with better cognition and well-being than abstinence.,"I. Lang, R. Wallace, F. Huppert, D. Melzer",10.1093/AGEING/AFM001,https://doi.org/10.1093/AGEING/AFM001,Age and Ageing,168,2007
Wellbeing after Brief Alcohol Interventions in Male Inpatients in a General Hospital in Singapore,"Z. W. Lew, C. S. Lim, H. S. Ong, R. M. Ong, Y. C. Ng, W. L. Teo, L. H. Peh",10.1192/j.eurpsy.2024.855,https://doi.org/10.1192/j.eurpsy.2024.855,European psychiatry,0,2024
A literature overview of the relationship between life-events and alcohol use in the general population.,"M. Veenstra, P. Lemmens, I. Friesema, H. Garretsen, J. Knottnerus, P. Zwietering",10.1093/ALCALC/AGL023,https://doi.org/10.1093/ALCALC/AGL023,Alcohol and Alcoholism,66,2006
Preliminary Clinical Outcomes of the Hello Sunday Morning Alcohol and Wellbeing Self-Assessment: Feasibility and Acceptability Study,"Kathryn Fletcher, Alex Moran-Pryor, Dominique Robert-Hendren",10.2196/48245,https://doi.org/10.2196/48245,JMIR Formative Research,1,2023
Preoperative behavioural intervention to reduce drinking before elective orthopaedic surgery: the PRE-OP BIRDS feasibility RCT.,"C. Snowden, Ellen Lynch, L. Avery, C. Haighton, D. Howel, V. Mamasoula, E. Gilvarry, E. McColl, J. Prentis, C. Gerrand, A. Steel, Nicola Goudie, N. Howe, E. Kaner",10.3310/hta24120,https://doi.org/10.3310/hta24120,Health Technology Assessment,8,2020
Could a reduction in alcohol consumption be good news for the UK economy,"K. Connolly, Katerina Lisenkova, P. McGregor",-,-,-,0,2018
Factors associated with alcohol reduction in harmful and hazardous drinkers following alcohol brief intervention in Scotland: a qualitative enquiry,"J. McQueen, C. Ballinger, T. Howe",10.1186/s12913-017-2093-7,https://doi.org/10.1186/s12913-017-2093-7,BMC Health Services Research,5,2017
Reducing days of alcohol use improves lifestyle and wellbeing: an analysis of outcomes data from New Zealand adult community alcohol and other drug services.,"J. Lai, P. Hanton, Angela Jury, Charito Tuason",-,-,The New Zealand medical journal,1,2019
Symposium: 'Moderate' drinking: A toast to your health?,T. Chikritzhs,10.1111/dar.12335,https://doi.org/10.1111/dar.12335,-,0,2015
Charles A. Dice Center for Research in Financial Economics Impulsive Consumption and Financial Wellbeing: Evidence from an Increase in the Availability of Alcohol,"Itzhak Ben-David, M. Bos",-,-,-,22,2020
Effects of a waiting list control design on alcohol consumption among online help-seekers: A randomised controlled trial.,"Katarina Ulfsdotter Gunnarsson, Martin Henriksson, Jim McCambridge, M. Bendtsen",10.1016/j.drugalcdep.2024.112409,https://doi.org/10.1016/j.drugalcdep.2024.112409,Drug and Alcohol Dependence,0,2024
Experimentally Manipulated Self-Affirmation Promotes Reduced Alcohol Consumption in Response to Narrative Information,"K. Fox, P. Harris, D. Jessop",10.1007/s12160-017-9912-2,https://doi.org/10.1007/s12160-017-9912-2,Annals of Behavioral Medicine,9,2017
Screening and brief intervention delivery in the workplace to reduce alcohol-related harm: a pilot randomized controlled trial.,"H. Watson, C. Godfrey, A. McFadyen, K. McArthur, Marisa Stevenson, Aisha S Holloway",10.1016/j.ijnurstu.2014.06.013,https://doi.org/10.1016/j.ijnurstu.2014.06.013,International Journal of Nursing Studies,22,2015
Effects of alcohol intake on endothelial function in men: a randomized controlled trial,"R. Zilkens, L. Rich, V. Burke, L. Beilin, G. Watts, I. Puddey",10.1097/00004872-200301000-00019,https://doi.org/10.1097/00004872-200301000-00019,Journal of Hypertension,53,2003
Short- and Longer-Term Benefits of Temporary Alcohol Abstinence During 'Dry January' Are Not Also Observed Among Adult Drinkers in the General Population: Prospective Cohort Study.,"R. D. de Visser, Richard Piper",10.1093/alcalc/agaa025,https://doi.org/10.1093/alcalc/agaa025,Alcohol and Alcoholism,32,2020
Self-estimated life situation in patients on long-term sick leave.,"B. Floderus, S. Göransson, K. Alexanderson, G. Aronsson",10.1080/16501970510034422,https://doi.org/10.1080/16501970510034422,Journal of Rehabilitation Medicine,143,2005
Digital tools and apps to reduce alcohol use,"S. Boniface, E. Davies",10.1136/bmj.p1665,https://doi.org/10.1136/bmj.p1665,British medical journal,1,2023
Finding moderation online,"E. Davies, Z. Khadjesari, O. Perski, C. Garnett",-,-,-,0,2019
Affective Instability and Alcohol Consumption: Ecological Momentary Assessment in an Adult Sample.,"Mira Duif, V. Thewissen, S. Wouters, L. Lechner, N. Jacobs",10.15288/jsad.2019.80.441,https://doi.org/10.15288/jsad.2019.80.441,Journal of Studies on Alcohol and Drugs,6,2019
ALCOHOL CONSEQUENCES AND PREDICTION OF SHORT-TERM CHANGES IN DRINKING BEHAVIOR,Jennifer E. Merrill,-,-,-,0,2011
A Randomized Controlled Trial of Brief Intervention by Interactive Voice Response,"G. Rose, G. Badger, J. Skelly, Charles D MacLean, Tonya A. Ferraro, J. Helzer",10.1093/alcalc/agw102,https://doi.org/10.1093/alcalc/agw102,Alcohol and Alcoholism,13,2017
Factors Associated With a Quality of Life Decrease in Alcoholic Patients Who Sought Treatment,"Sibele Faller, N. S. Rocha, D. Benzano, A. F. Lima, A. Stolf, A. Sordi, H. Moura, A. C. Peuker, G. Woody, F. Pechansky, F. Kessler, L. V. Diemen, M. Souza-Formigoni, M. Cruz, Slvia Brasiliano",10.4172/2155-6105.1000232,https://doi.org/10.4172/2155-6105.1000232,-,6,2015
Short‐ and medium‐term effects of light to moderate alcohol intake on glycaemic control in diabetes mellitus: a systematic review and meta‐analysis of randomized trials,"J. Hirst, J. Aronson, B. Feakins, C. Ma, A. Farmer, R. Stevens",10.1111/dme.13259,https://doi.org/10.1111/dme.13259,Diabetic Medicine,20,2017
Self-stigma in alcohol dependence scale: development and validity of the short form,"Sophia Rieckhof, Anya Leonhard, Stephanie Schindler, Juliane Lüders, Nicole Tschentscher, S. Speerforck, Patrick W. Corrigan, Georg Schomerus",10.1186/s12888-024-06187-z,https://doi.org/10.1186/s12888-024-06187-z,BMC Psychiatry,1,2024
Awareness and correlates of short‐term and long‐term consequences of alcohol use among Australian drinkers,"K. Coomber, Richelle Mayshak, Ashlee Curtis, P. Miller",10.1111/1753-6405.12634,https://doi.org/10.1111/1753-6405.12634,Australian and New Zealand Journal of Public Health,24,2017
Decreased alcohol consumption in outpatient drinkers is associated with improved quality of life and fewer alcohol-related consequences.,"K. Kraemer, S. Maisto, J. Conigliaro, M. McNeil, A. Gordon, M. Kelley",10.1046/J.1525-1497.2002.10613.X,https://doi.org/10.1046/J.1525-1497.2002.10613.X,-,36,2002
"Proceedings of the 14th annual conference of INEBRIA: New York, NY, USA, September 14–15, 2017 Please share how this access benefits you. Your story matters","Aisha S Holloway, Jennifer Ferguson, Sarah Landale, Laura A. Cariola, D. Newbury-Birch, A. Flynn, J. Knight, Lon Sherritt, S. Harris, A. O'Donnell, E. Kaner, B. Hanratty, Amy M. Loree, K. Yonkers, S. Ondersma, Kate Gilstead‑Hayden, Steve Martino, A. Adam, R. Schwartz, Li-Tzy Wu, Geetha Subramaniam, G. Sharma, J. McNeely, A. H. Berman, Karoline Kolaas, Elisabeth Petersén, P. Bendtsen, E. Hedman, Catharina Linderoth, U. Müssener, K. Sinadinovic, F. Spak, Ida Gremyr, Anna Thurang, A. Mitchell, D. Finnell, Christine L. Savage, K. Mahmoud, Benjamin C. Riordan, Tamlin S. Conner, Jayde A. M. Flett, D. Scarf, B. McRee, J. Vendetti, Karen Steinberg Gallucci, K. Robaina, B. Clark, Jacqueline Jones, Kathryne D. Reed, Rachel M. Hodapp, I. Douglas, E. Burnham, Laura Aagaard, P. Cook, B. Harris, Jiang Yu, M. Wolff, M. Rogers, C. Barbosa, Brendan J. Wedehase, L. Dunlap, S. Mitchell, Kristi Dusek, J. Gryczynski, Arethusa S. Kirk, Marla T. Oros, C. Hosler, K. O’grady, B. S. Brown, C. Angus, Sidney Sherborne, D. Gillespie, P. Meier, A. Brennan, Divane de Vargas, Janaina Soares, Donna G. Castelblanco, K. Doran, I. Wittman, D. Shelley, J. Rotrosen, L. Gelberg, E. J. Edelman, S. Maisto, N. Hansen, C. Cutter, Yanhong Deng, J. Dziura, L. Fiellin, P. O'Connor, R. Bedimo, C. Gibert, V. Marconi, D. Rimland, M. Rodriguez‐Barradas, M. Simberkoff, A. Justice, K. Bryant, D. Fiellin, E. Giles, S. Coulton, P. Deluca, C. Drummond, D. Howel, E. McColl, R. McGovern, S. Scott, E. Stamp, H. Sumnall, L. Vale, Viviana Alabani, A. Atkinson, S. Boniface, J. Frankham, E. Gilvarry, N. Hendrie, N. Howe, G. McGeechan, Amy Ramsey, G. Stanley, Justine Clephane, D. Gardiner, J. Holmes, N. Martin, Colin Shevills, Melanie Soutar, F. Chi, Constance Weisner, T. Ross, J. Mertens, S. Sterling, G. Shorter, N. Heather, J. Bray, Hildie A. Cohen, Tracy L. Mcpherson, Cyrille Adam, H. López-Pelayo, A. Gual, Lidia Segura-García, J. Colom, India J. Ornelas, S. Doyle, D. Donovan, B. Duran, Vanessa N. Torres, J. Gaume, V. Grazioli, C. Fortini, S. Paroz, N. Bertholet, J. Daeppen, Jason M. Satterfield, S. Gregorich, Nicholas Alvarado, Ricardo Muñoz, G. Kulieva, M. Vijayaraghavan, A. Adam, J. Cunningham, Estela Díaz, Jorge Palacio-Vieira, A. Godinho, Vladyslav Kushir, K. O’Brien, L. Aguinaldo, Christina M. Sellers, A. Spirito, Grace Chang, Tiffany L. Blake-Lamb, L. A. LaFave, K. Thies, Amy L. Pepin, Kara E. Sprangers, M. Bradley, Shasta Jorgensen, Nico A. Catano, Adelaide R. Murray, D. Schachter, R. Andersen, Guillermina Natera Rey, Mani Vahidi, M. Rico, S. Baumeister, Magnus Johansson, Christina Sinadinovic, U. Hermansson, S. Andréasson, Megan A. O’Grady, S. Kapoor, Chérine Akkari, Camila Bernal, K. Pappacena, J. Morley, M. Auerbach, C. Neighbors, Nancy Kwon, J. Conigliaro, J. Morgenstern, M. Magill, T. Apodaca, Brian Borsari, Ariel Hoadley, J. Scott Tonigan, T. Moyers, N. Fitzgerald, Lisa Schölin, Nicolas A. Barticevic, Soledad M. Zuzulich, Fernando Poblete, Pablo Norambuena, P. Sacco, Laura Ting, M. Beaulieu, Paul Wallace, M. Andrews, K. Daley, Don Shenker, Louise Gallagher, Rod Watson, Tim Weaver, P. Bruguera, C. Oliveras, C. Gavotti, P. Barrio, F. Braddick, L. Miquel, M. Suárez, Carla Bruguera, Richard L. Brown, J. Capell, D. Paul Moberg, J. Maslowsky, L. Saunders, R. McCormack, Joy D. Scheidell, Mirelis Gonzalez, S. Bauroth, Weiwei Liu, Dawn L. Lindsay, Piper Lincoln, H. Hagle, Sara Wallhed Finn, A. Hammarberg, S. Andréasson, S. E. King, R. Vargo, Brayden N. Kameg, Shauna P. Acquavita, R. A. Van Loon, Rachel Smith, B. Brehm, T. Diers, Karissa Kim, Andrea Barker, Ashley L. Jones, A. Skinner, Agatha Hinman, D. Svikis, Casey L. Thacker, K. Resnicow, Jessica R Beatty, J. Janisse, K. Puder, Ann-Sofie Bakshi, J. Milward, A. Kimergård, C. Garnett, David Crane, Jamie Brown, R. West, S. Michie, Ingvar Rosendahl, Claes Andersson, Mikael Gajecki, M. Blankers, K. Donoghue, Ellen Lynch, I. Maconochie, C. Phillips, R. Pockett, T. Phillips, R. Patton, I. Russell, J. Strang, M. Stewart, Amity E Quinn, Mary F Brolin, Brooke Evans, C. Horgan, Junqing Liu, Fern McCree, Doug Kanovsky, Tyler Oberlander, Huan Zhang, Ben Hamlin, R. Saunders, M. Barton, S. Scholle, P. Santora, Chirag Bhatt, Kazi Ahmed, D. Hodgkin, Wenwu Gao, E. Merrick, C. Drebing, M. Larson, Monica Sharma, N. Petry, R. Saitz, C. Weisner, K. Young-Wolff, Wendy Y. Lu, J. Blosnich, K. Lehavot, Joseph E. Glass, E. Williams, Kara M K Bensley, G. Chan, Julie Dombrowski, J. Fortney, Anna D. Rubinsky, Gwen T Lapham, Ariadna Forray, Todd A Olmstead, Kathryn Gilstad-Hayden, T. Kershaw, Pamela Dillon, M. Weaver, E. Grekin, J. Ellis, L. McGoron",-,-,-,5,2017
Chat-Based Instant Messaging Support Reduces Alcohol Use in University Students.,Karen Rosenberg,10.1097/01.NAJ.0001025660.41912.5f,https://doi.org/10.1097/01.NAJ.0001025660.41912.5f,The American Journal of Nursing,0,2024
Prospective associations between alcohol consumption and psychological well-being in midlife,"M. Grønkjær, C. L. Wimmelmann, Erik Lykke Mortensen, T. Flensborg-Madsen",10.1186/s12889-021-12463-4,https://doi.org/10.1186/s12889-021-12463-4,BMC Public Health,7,2021
