Title,Authors,DOI,DOI link,Venue,Citation count,Year
"Smoking cessation, weight gain, and cardiovascular risk.",K. Kos,10.1016/s2213-8587(19)30424-3,https://doi.org/10.1016/s2213-8587(19)30424-3,The Lancet Diabetes and Endocrinology,2,2020
The public health impact of smoking and smoking cessation,I. Mulder,10.18174/121404,https://doi.org/10.18174/121404,-,0,2003
Smoking cessation and financial stress.,"M. Siahpush, M. Spittal, Gopal K Singh",10.1093/PUBMED/FDM070,https://doi.org/10.1093/PUBMED/FDM070,Journal of public health,52,2007
Does smoking abstinence predict cancer patients' quality of life over time?,"Ú. Martínez, K. O. Brandon, S. Sutton, T. Brandon, V. Simmons",10.1002/pon.5145,https://doi.org/10.1002/pon.5145,Psycho-Oncology,13,2019
P133 Quitting smoking and quality of life in lung cancer survivors over time,"KE Lewis, J. Scoberg, C. Newman, L. Phillips",10.1136/thorax-2024-btsabstracts.294,https://doi.org/10.1136/thorax-2024-btsabstracts.294,‘The Vapes of Wrath’ – Tobacco dependency and smoking cessation,0,2024
Bladder Cancer Survivors Who Do Not Smoke Have Better Longitudinal Health-Related Quality of Life Measures: An Assessment of the Comparative Effectiveness and Survivorship Health in Bladder Cancer (CEASE-BC) Study,"Hannah Kay, Sarah N Silver, Angela B. Smith, R. Basak, Kimberly A Shoenbill, D. Usinger, Adam O Goldstein, R. Matulewicz, Ronald C Chen, M. Bjurlin",10.1097/JU.0000000000003964,https://doi.org/10.1097/JU.0000000000003964,Journal of Urology,1,2024
The Association Between Smoking Abstinence and Pain Trajectory among Veterans Engaged in VA Mental Health Care.,"P. Hammett, M. Businelle, B. Taylor, Christopher R. Erbes, L. Bastian, Neal Doran, S. Sherman, Erin S. Rogers, Diana J. Burgess, S. Fu",10.1093/pm/pnab009,https://doi.org/10.1093/pm/pnab009,"Pain medicine (Malden, Mass.)",2,2021
O-235 stopping smoking in the periconceptional period ameliorates effects of smoking on perinatal outcomes,"M. Guo, M. Richardson, N. Macklon, C. Chang, J. Kahn, D. P. Bernal, D. Shapiro, A. Toledo, H. Kort, M. Cabrera, M. J. Zurita, J. A. Sainz, E. L. Hoz, V. Caballero, R. Garrido",-,-,-,0,2011
Nicotine withdrawal in smokers with current depressive disorders undergoing intensive smoking cessation treatment.,"J. Blalock, Jason D. Robinson, D. Wetter, Lisa S. Schreindorfer, P. Cinciripini",10.1037/0893-164X.22.1.122,https://doi.org/10.1037/0893-164X.22.1.122,Psychology of Addictive Behaviors,45,2008
WITHDRAWN: Smoking cessation for the secondary prevention of coronary heart disease.,"J. Critchley, S. Capewell",10.1002/14651858.CD003041.pub3,https://doi.org/10.1002/14651858.CD003041.pub3,Cochrane Database of Systematic Reviews,11,2012
Smoking cessation for improving mental health.,"Gemma M J Taylor, N. Lindson, A. Farley, Andrea Leinberger-Jabari, K. Sawyer, Rebecca Te Water Naudé, Annika Theodoulou, Naomi King, C. Burke, P. Aveyard",10.1002/14651858.CD013522.pub2,https://doi.org/10.1002/14651858.CD013522.pub2,Cochrane Database of Systematic Reviews,10,2021
Avoiding weight gain after stopping smoking : prevention in practice,S. Baic,-,-,-,0,2011
Changes in Smoking During Retirement Transition: A Longitudinal Cohort Study,"A. Pulakka, J. Halonen, J. Pentti, M. Kivimäki, J. Vahtera, S. Stenholm",10.1177/1403494818804408,https://doi.org/10.1177/1403494818804408,Scandinavian Journal of Public Health,5,2018
"Quitting smoking linked to better quality of life after heart attack, study finds",N. McGill,-,-,-,0,2015
21st-century hazards of smoking and benefits of cessation in the United States.,"P. Jha, C. Ramasundarahettige, V. Landsman, Brian L. Rostron, M. Thun, Robert N. Anderson, T. McAfee, R. Peto",10.1056/NEJMsa1211128,https://doi.org/10.1056/NEJMsa1211128,New England Journal of Medicine,1615,2013
Tobacco Smoking Cessation and Improved Gastroesophageal Reflux: A Prospective Population-Based Cohort Study: The HUNT Study,"E. Ness-Jensen, A. Lindam, J. Lagergren, K. Hveem",10.1038/ajg.2013.414,https://doi.org/10.1038/ajg.2013.414,American Journal of Gastroenterology,90,2014
Meta-Analysis Of Studies Investigation Of The Effect Of Smoking Cessation On Impatience,M. Dash,-,-,-,0,2014
Life Stress and Relapse in Smoking Cessation,"P. Camic, H. Dewit",10.1007/978-1-4613-2587-1_7,https://doi.org/10.1007/978-1-4613-2587-1_7,-,0,1985
"Post‐operative smoking status in lung and head and neck cancer patients: association with depressive symptomatology, pain, and fatigue","E. Bloom, Jason A. Oliver, S. Sutton, T. Brandon, P. Jacobsen, V. Simmons",10.1002/pon.3682,https://doi.org/10.1002/pon.3682,Psycho-Oncology,19,2015
The combination of a smoking cessation programme with rehabilitation increases stop-smoking rate.,"G. Paone, M. Serpilli, E. Girardi, V. Conti, R. Principe, G. Puglisi, L. De Marchis, G. Schmid",10.2340/16501977-0234,https://doi.org/10.2340/16501977-0234,Journal of Rehabilitation Medicine,32,2008
Psychological and Behavioral Correlates of Readiness to Stop Smoking.,"C. Lucchiari, M. Masiero, G. Pravettoni",10.1097/JAN.0000000000000349,https://doi.org/10.1097/JAN.0000000000000349,Journal of Addictions Nursing,3,2020
Upgrading your best chances: postdiagnosis smoking cessation boosts life expectancy of patients with cancer – a systematic review and meta-analysis,"S. Caini, Giuseppe Gorini, M. Del Riccio, C. Saieva, Giulia Carreras, Pierluigi Bonomo, Viola Salvestrini, M. Cattaruzza, M. Assedi, O. D'ecclesiis, A. Gaeta, Adriana Albini, Giovanna Masala, S. Gandini",10.1136/tc-2024-058873,https://doi.org/10.1136/tc-2024-058873,Tobacco Control,0,2025
Perceptions of smokers in abstinence about the benefits from smoking cessation: a qualitative study,"I. C. Echer, S. Barreto, Giordana de Cássia Pinheiro da Motta",10.5935/1676-4285.20081161,https://doi.org/10.5935/1676-4285.20081161,-,2,2008
Grey lungs and blue moods: smoking cessation in the context of lifetime depression history.,"K. Wilhelm, Karen Arnold, H. Niven, R. Richmond",10.1111/j.1440-1614.2004.01489.x,https://doi.org/10.1111/j.1440-1614.2004.01489.x,Australian and New Zealand journal of psychiatry (Print),26,2004
Smoking Cessation and 16-year Trajectories of Functional Limitations Among Dutch Older Adults: Results from the Longitudinal Aging Study Amsterdam,"E. Timmermans, M. Huisman, A. Kok, A. Kunst",10.1093/gerona/gly009,https://doi.org/10.1093/gerona/gly009,"The journals of gerontology. Series A, Biological sciences and medical sciences",11,2018
The impact of smoking and quitting on health care use.,"Edward H. Wagner, Susan J. Curry, L. Grothaus, Kathleen Saunders, Colleen M. McBride",10.1001/ARCHINTE.1995.00430160133013,https://doi.org/10.1001/ARCHINTE.1995.00430160133013,Archives of Internal Medicine,107,1995
Heavy dependent nicotine smokers--Newfound lifestyle appreciation after quitting successfully. Experiences from inpatient smoking cessation therapy.,"R. Schoberberger, G. Böhm, Y. Schroeder",10.1016/j.puhe.2015.02.011,https://doi.org/10.1016/j.puhe.2015.02.011,Public Health,11,2015
Psychology Research and Behavior Management Dovepress Nicotine Dependence and Psychological Distress: Outcomes and Clinical Implications in Smoking Cessation,"F. Cosci, F. Pistelli, N. Lazzarini, L. Carrozzi",-,-,-,68,-
Changes in blood pressure and body weight following smoking cessation in women,"Ellis Janzon, B. Hedblad, G. Berglund, G. Engström",10.1046/j.1365-2796.2003.01293.x,https://doi.org/10.1046/j.1365-2796.2003.01293.x,Journal of Internal Medicine,125,2004
[Analysis of quality of life in patients with Chronic Obstructive Pulmonary Disorder (COPD) who give up smoking].,"C. Jiménez-Ruiz, J. F. Pascual Lledó, A. Cicero Guerrero, M. Cristóbal Fernández, M. Mayayo Ulibarri, C. Villar Laguna",10.1016/j.semerg.2017.08.003,https://doi.org/10.1016/j.semerg.2017.08.003,Semergen,6,2017
Rauchen und gesundheitsbezogene Lebensqualität: ein systematisches Review,"A. Rasch, W. Greiner",10.1024/2009.06.02,https://doi.org/10.1024/2009.06.02,-,4,2009
Stopping smoking,J. Lumley,10.1111/j.1471-0528.1987.tb03092.x,https://doi.org/10.1111/j.1471-0528.1987.tb03092.x,British Journal of Obstetrics and Gynaecology,1,1987
Predictors of Smoking Cessation in Old-Old Age.,J. Cohen-Mansfield,10.1093/ntr/ntw011,https://doi.org/10.1093/ntr/ntw011,Nicotine & Tobacco Research,14,2016
Relationship of smoking and smoking cessation with number of teeth present: JPHC Oral Health Study*.,"T. Yanagisawa, T. Marugame, S. Ohara, M. Inoue, S. Tsugane, Y. Kawaguchi",10.1111/j.1601-0825.2008.01472.x,https://doi.org/10.1111/j.1601-0825.2008.01472.x,Oral Diseases,37,2009
Death by lung cancer or by diabetes? An unwanted consequence of quitting smoking,"Federico Todeschini, J. Labeaga, S. Jiménez-Mart́ın",-,-,-,0,2010
"Tobacco smoking, smoking cessation and life expectancy among people with HIV on antiretroviral therapy in South Africa: a simulation modelling study","A. Thielking, K. Fitzmaurice, R. Sewpaul, S. Chrysanthopoulou, Lotanna Dike, Douglas E. Levy, N. Rigotti, M. Siedner, Robin Wood, A. Paltiel, K. Freedberg, Emily P. Hyle, Krishna P. Reddy",10.1002/jia2.26315,https://doi.org/10.1002/jia2.26315,Journal of the International AIDS Society,3,2024
Smoking cessation and quality of life outcomes among older adults in the Campbell's Survey on Well-Being.,"J. Hirdes, C. Maxwell",-,-,Canadian journal of public health,20,1994
Three life-years gained from smoking cessation after coronary artery bypass surgery: a 30-year follow-up study.,"R. V. van Domburg, W. S. op Reimer, S. Hoeks, A. Kappetein, A. Bogers",10.1016/j.ahj.2008.04.007,https://doi.org/10.1016/j.ahj.2008.04.007,American Heart Journal,58,2008
Burden of smoking on quality of life in patients with chronic obstructive pulmonary disease,"A. Galaznik, J. Chapnick, J. Vietri, S. Tripathi, K. Zou, G. Makinson",10.1586/14737167.2013.842128,https://doi.org/10.1586/14737167.2013.842128,Expert review of pharmacoeconomics & outcomes research,14,2013
Comments regarding 'Measuring effects of smoking and smoking cessation in patients with vascular disease'.,D. Lindström,10.1016/j.ejvs.2010.06.004,https://doi.org/10.1016/j.ejvs.2010.06.004,European Journal of Vascular and Endovascular Surgery,1,2010
"Advise Smoking Cessation, but Watch for Depression",N. Stotland,10.1056/WH200005010000016,https://doi.org/10.1056/WH200005010000016,-,0,2000
"Relationship between Lifetime Smoking, Smoking Status at Older Age and Human Cognitive Function","Marlene C. W. Stewart, I. Deary, F. Fowkes, J. Price",10.1159/000090253,https://doi.org/10.1159/000090253,Neuroepidemiology,60,2006
Positive Psychotherapy for Smoking Cessation: A Pilot Randomized Controlled Trial.,"C. Kahler, Nichea S. Spillane, Anne M. Day, P. Cioe, A. Parks, A. Leventhal, Richard A. Brown",10.1093/ntr/ntv011,https://doi.org/10.1093/ntr/ntv011,Nicotine & Tobacco Research,87,2015
"The association of smoking with coronary heart disease, lung disease, cancer, stroke and other health problems is well established (23. The beneficial r:ffects of smoking cessation on survival and incidence of m;rocardiai infarction in populations without known coronary antery",-,-,-,-,0,2016
Change in anxiety following successful and unsuccessful attempts at smoking cessation: cohort study,"Máirtín S McDermott, T. Marteau, G. Hollands, M. Hankins, P. Aveyard",10.1192/bjp.bp.112.114389,https://doi.org/10.1192/bjp.bp.112.114389,BDJ,106,2013
Association between smoking cessation and post-hospitalization healthcare costs: a matched cohort analysis,"M. Nolan, B. Borah, J. Moriarty, D. O. Warner",10.1186/s12913-019-4777-7,https://doi.org/10.1186/s12913-019-4777-7,BMC Health Services Research,2,2019
Evaluating Long-term Outcomes of NHS Stop Smoking Services (ELONS): a prospective cohort study.,"F. Dobbie, R. Hiscock, J. Leonardi-Bee, S. Murray, L. Shahab, P. Aveyard, T. Coleman, A. McEwen, H. McRobbie, R. Purves, L. Bauld",10.3310/hta19950,https://doi.org/10.3310/hta19950,Health Technology Assessment,75,2015
Longitudinal and Reciprocal Relationships Between Psychological Well-Being and Smoking.,"Sara N. Lappan, Christopher B. Thorne, Dustin M. Long, P. Hendricks",10.1093/ntr/nty185,https://doi.org/10.1093/ntr/nty185,Nicotine & Tobacco Research,29,2018
Critical Determinants of Cancer Treatment Outcomes: Smoking Must Be Addressed at the Highest Levels in Cancer Care.,"G. Warren, W. Evans, C. Dresler",10.1016/j.jtho.2021.03.010,https://doi.org/10.1016/j.jtho.2021.03.010,Journal of Thoracic Oncology,8,2021
"Disparities in the Quality of Life Among Smokers, Nonsmokers, and Ex-smokers","V. Anu, B. S. Laksmi, S. Sharmila, S. Shivani, SM Mahalakshmi",10.4103/jdmimsu.jdmimsu_228_19,https://doi.org/10.4103/jdmimsu.jdmimsu_228_19,Journal of Datta Meghe Institute of Medical Sciences University,2,2021
The impact of smoking on sexual function,"Mahmoud Mima*, Jason B. Huang, G. Andriole, S. Freedland, S. Ohlander, D. Moreira",10.1111/bju.15711,https://doi.org/10.1111/bju.15711,BJU International,9,2022
Longitudinal effect of smoking cessation on physical and laboratory findings.,"Y. Suwazono, Mirei Dochi, Mitsuhiro Oishi, Kumihiko Tanaka, Hideki Morimoto, K. Sakata",10.1016/j.amepre.2009.09.040,https://doi.org/10.1016/j.amepre.2009.09.040,American Journal of Preventive Medicine,20,2010
Tobacco use and subjective well-being in university students from 29 countries: A brief report,"S. Pengpid, K. Peltzer",10.1080/14330237.2020.1744302,https://doi.org/10.1080/14330237.2020.1744302,-,1,2020
"Pulmonary function, smoking cessation and 30 year mortality in middle aged Finnish men","Margit K. Pelkonen, H. Tukiainen, M. Tervahauta, I. Notkola, S. Kivelä, Y. Salorinne, A. Nissinen",10.1136/thorax.55.9.746,https://doi.org/10.1136/thorax.55.9.746,Thorax,68,2000
The impact of quitting smoking on depressive symptoms: findings from the International Tobacco Control Four-Country Survey.,"J. Cooper, R. Borland, H. Yong, Omid Fotuhi",10.1111/add.13367,https://doi.org/10.1111/add.13367,Addiction,15,2016
Smoking and Health-Related Quality of Life in the General Population. Independent Relationships and Large Differences According to Patterns and Quantity of Smoking and to Gender,"J. Coste, L. Quinquis, S. D'almeida, E. Audureau",10.1371/journal.pone.0091562,https://doi.org/10.1371/journal.pone.0091562,PLoS ONE,73,2014
Does deterioration in mental health after smoking cessation predict relapse to smoking?,"Gemma Taylor, A. McNeill, P. Aveyard",10.1186/s12889-015-2473-z,https://doi.org/10.1186/s12889-015-2473-z,BMC Public Health,14,2015
Smoking Cessation and Quality of Life: Changes in Life Satisfaction Over 3 Years Following a Quit Attempt,"Megan E. Piper, S. Kenford, M. Fiore, T. Baker",10.1007/s12160-011-9329-2,https://doi.org/10.1007/s12160-011-9329-2,Annals of Behavioral Medicine,154,2012
Work-related consequences of smoking cessation.,"M. Manning, J. Osland, A. Osland",10.2307/256436,https://doi.org/10.2307/256436,-,24,1989
Major depression and non-specific distress following smoking cessation in the Canadian general population.,"S. Patten, J. Williams, D. Lavorato, Jian Li Wang, T. Sajobi, A. Bulloch",10.1016/j.jad.2017.04.056,https://doi.org/10.1016/j.jad.2017.04.056,Journal of Affective Disorders,16,2017
"Respiratory, cardiovascular and other physiological consequences of smoking cessation",C. Gratziou,10.1185/03007990802707642,https://doi.org/10.1185/03007990802707642,Current Medical Research and Opinion,60,2009
Health-Related Quality of Life among People Receiving Smoking Cessation Services,"S. Pitayarangsarit, S. Preechawong, T. Wongphan, S. Rungruanghiranya",-,-,-,1,2019
Who is happier: smoker or non-smoker? Smoking in medical students from the perspective of positive psychology.,"M. S. Kubiak, R. Wójciak, N. Trzeszczyńska, D. Czajeczny, Włodzimierz Samborski, E. Mojs",10.26355/eurrev_201903_17263,https://doi.org/10.26355/eurrev_201903_17263,European Review for Medical and Pharmacological Sciences,5,2019
Rauchen und psychische Gesundheit,-,10.1055/s-0034-1376920,https://doi.org/10.1055/s-0034-1376920,Psychotherapie im Dialog,0,2014
The Association between Smoking Abstinence and Mortality in the National Lung Screening Trial.,"N. Tanner, N. Kanodra, M. Gebregziabher, Elizabeth H. Payne, C. H. Halbert, G. Warren, L. Egede, G. Silvestri",10.1164/rccm.201507-1420OC,https://doi.org/10.1164/rccm.201507-1420OC,American Journal of Respiratory and Critical Care Medicine,165,2016
"Smoking history and all-cause, ischaemic heart disease and lung cancer mortality: follow-up study of 358 551 men and women aged 40–43 years","A. Tverdal, R. Selmer, Dag S. Thelle",10.1136/tc-2023-057977,https://doi.org/10.1136/tc-2023-057977,Tobacco Control,2,2023
[Health-related quality of life studies in clinical trials: Assessment of their methodological quality through a check-list].,"J. Soto, J. Rejas, M. Ruiz, A. Pardo",10.1016/j.medcli.2009.04.027,https://doi.org/10.1016/j.medcli.2009.04.027,Medicina clínica (Ed. impresa),1,2009
"The association of smoking and smoking cessation with prevalent and incident symptoms of depression, anxiety, and sleep disturbance in the general population.","O. Hahad, M. Beutel, D. Gilan, M. Michal, A. Schulz, N. Pfeiffer, J. König, K. Lackner, P. Wild, A. Daiber, T. Münzel",10.1016/j.jad.2022.06.083,https://doi.org/10.1016/j.jad.2022.06.083,Journal of Affective Disorders,27,2022
Recovery after Ordeal: Respiratory Alterations Linked to Quitting Smoking,"A. Abumossalam, T. Abdelgawad, Mohammed Abdelhalim Shendi, Mohammed Awadallah",10.4236/ojrd.2019.94011,https://doi.org/10.4236/ojrd.2019.94011,Open Journal of Respiratory Diseases,0,2019
Smoking Cessation Related to Improved Patient-Reported Pain Scores Following Spinal Care.,"Caleb J. Behrend, M. Prasarn, Ellen Coyne, MaryBeth Horodyski, John Wright, G. Rechtine",10.2106/JBJS.K.01598,https://doi.org/10.2106/JBJS.K.01598,Journal of Bone and Joint Surgery. American volume,61,2012
Tobacco Cessation Quitlines: An Evolving Mainstay for an Enduring Cessation Support Infrastructure.,"K. Hacker, Joann Yoon Kang",10.1016/j.amepre.2020.11.001,https://doi.org/10.1016/j.amepre.2020.11.001,American Journal of Preventive Medicine,4,2021
PD28-05 THE IMPACT OF SMOKING ON SEXUAL FUNCTION PARAMETERS,"Mahmoud Mima*, Sana Khan, S. Freedland, G. Andriole, S. Ohlander, D. Moreira",10.1097/01.JU.0000555977.57327.74,https://doi.org/10.1097/01.JU.0000555977.57327.74,Journal of Urology,0,2019
Introduction: Recognition and management of some possible consequences of stopping smoking,P. Hajek,"10.1185/03007990802707543 ","https://doi.org/10.1185/03007990802707543 ",Current Medical Research and Opinion,6,2009
[Socioeconomic differences in smoking cessation among adults].,"Marianne Lund, K. E. Lund, J. Rise",-,-,Tidsskrift for Den Norske Laegeforening,11,2005
Smoking cessation is associated with an increase in exhaled nitric oxide.,"Richard A. Robbins, T. Millatmal, Krishan Lassi, S. Rennard, D. Daughton",10.1378/CHEST.112.2.313,https://doi.org/10.1378/CHEST.112.2.313,Chest,126,1997
Trajectories of smoking behavior as a function of mood and satisfaction with life: What matters most?,Chiara S. Haller,10.1016/j.jad.2015.10.038,https://doi.org/10.1016/j.jad.2015.10.038,Journal of Affective Disorders,8,2016
Smoking cessation and weight gain: are changing health behaviours explanatory?,"Jing Tian, S. Gall, P. Otáhal, Kylie J. Smith, T. Dwyer, A. Venn",10.1093/EURPUB/CKV174.040,https://doi.org/10.1093/EURPUB/CKV174.040,-,0,2015
Smoking status and body mass index: a longitudinal study.,"M. Munafo, K. Tilling, Y. Ben-Shlomo",10.1093/ntr/ntp062,https://doi.org/10.1093/ntr/ntp062,Nicotine & Tobacco Research,98,2009
Smoking Cessation Is Associated With Lower Indirect Costs,"C. Baker, Marianna Bruno, B. Emir, V. Li, A. Goren",10.1097/JOM.0000000000001302,https://doi.org/10.1097/JOM.0000000000001302,Journal of Occupational and Environmental Medicine,12,2018
Self-expansion and smoking abstinence.,"Xiaomeng Xu, A. Floyd, J. L. Westmaas, A. Aron",10.1016/j.addbeh.2009.10.019,https://doi.org/10.1016/j.addbeh.2009.10.019,Addictive Behaviours,45,2010
Antismoking intervention and results on longevity. An international study.,Ioannidis Pj,-,-,Medicine and law : an international journal,0,1984
"Smoking Cessation and Quality of Life: Insights From Analysis of Longitudinal Australian Data, an Application for Economic Evaluations.","Foruhar Moayeri, Y. Hsueh, D. Dunt, P. Clarke",10.1016/j.jval.2020.11.022,https://doi.org/10.1016/j.jval.2020.11.022,Value in Health,9,2021
Does smoking cessation cause depression and anxiety? Findings from the ATTEMPT cohort.,"B. Bolam, R. West, D. Gunnell",10.1093/ntr/ntq244,https://doi.org/10.1093/ntr/ntq244,Nicotine & Tobacco Research,32,2011
Longitudinal effect of age and smoking cessation on pulmonary function.,"R. Bossé, D. Sparrow, C. L. Rose, S. Weiss",10.1164/ARRD.1981.123.4.378,https://doi.org/10.1164/ARRD.1981.123.4.378,American Review of Respiratory Disease,92,2015
Effects of smoking cessation on pulmonary function and quality of life,"Ramesh P. M., S. M., D. .",10.18203/2349-3933.ijam20183832,https://doi.org/10.18203/2349-3933.ijam20183832,International Journal of Advances in Medicine,0,2018
Improvement of aortic reflection wave responses 6 months after stopping smoking: a prospective study,"J. Polónia, L. Barbosa, José Silva, M. Rosas",10.1097/MBP.0b013e32832941ea,https://doi.org/10.1097/MBP.0b013e32832941ea,Blood Pressure Monitoring,31,2009
Smoking cessation – better together: A retrospective cohort study,"Limor Adler, Shafeek Abu Arar, Ilan Yehoshua, Bar Cohen, Sharon Hermoni Alon, Arnon Shahar, G. Zacay, Miri Mizrahi Reuveni",10.18332/tid/162367,https://doi.org/10.18332/tid/162367,Tobacco Induced Diseases,2,2023
Factors Associated With Smoking Cessation in Pregnancy,"Aru Laura Faul, K. Petersen, Anil Batra",10.1024/0939-5911/a000891,https://doi.org/10.1024/0939-5911/a000891,Sucht : Zeitschrift für Wissenschaft und Praxis,0,2024
Associations between smoking cessation and anxiety and depression among U.S. adults.,"A. McClave, S. Dube, T. Strine, K. Kroenke, R. Caraballo, A. Mokdad",10.1016/j.addbeh.2009.01.005,https://doi.org/10.1016/j.addbeh.2009.01.005,Addictive Behaviours,124,2009
Associations Between Smoking Status and Physical and Mental Health-Related Quality of Life Among Individuals With Mobility Impairments.,"R. Endrighi, Yihong Zhao, R. Hughes, Deepak Kumar, B. Borrelli",10.1093/abm/kaab077,https://doi.org/10.1093/abm/kaab077,Annals of Behavioral Medicine,1,2021
The effect of smoking cessation on quality of life after lung cancer surgery.,"B. Balduyck, P. Sardari Nia, A. Cogen, Y. Dockx, P. Lauwers, J. Hendriks, P. V. Van Schil",10.1016/j.ejcts.2011.03.004,https://doi.org/10.1016/j.ejcts.2011.03.004,European Journal of Cardio-Thoracic Surgery,86,2011
"Cigarette Smokers, Never-Smokers, and Transitions: Implications for Successful Aging","R. Pruchno, Sarah J. Hahn, M. Wilson‐Genderson",10.2190/AG.74.3.b,https://doi.org/10.2190/AG.74.3.b,The International Journal of Aging & Human Development,18,2012
Effectiveness of stop smoking interventions among adults: protocol for an overview of systematic reviews and an updated systematic review,"M. Hersi, G. Traversy, B. Thombs, Andrew Beck, B. Skidmore, Stéphane Groulx, E. Lang, Donna L. Reynolds, Brenda J. Wilson, S. Bernstein, P. Selby, S. Johnson-Obaseki, D. Manuel, S. Pakhalé, J. Presseau, Susan Courage, B. Hutton, B. Shea, V. Welch, Matt Morrow, J. Little, A. Stevens",10.1186/s13643-018-0928-x,https://doi.org/10.1186/s13643-018-0928-x,Systematic Reviews,24,2019
Impact of quitting smoking and smoking cessation treatment on substance use outcomes: An updated and narrative review.,"Karma McKelvey, Johannes Thrul, Danielle E. Ramo",10.1016/j.addbeh.2016.10.012,https://doi.org/10.1016/j.addbeh.2016.10.012,Addictive Behaviours,101,2017
Advancing Smoking Cessation in California's Medicaid Population.,"April G. Roeseler, N. Kohatsu",10.1016/j.amepre.2018.07.019,https://doi.org/10.1016/j.amepre.2018.07.019,American Journal of Preventive Medicine,1,2018
"Association of psychological distress with smoking cessation, duration of abstinence from smoking, and use of non-combustible nicotine-containing products: A cross-sectional population survey in Great Britain.","L. Kock, Jamie Brown, S. Cox, A. McNeill, D. Robson, L. Shahab, Harry Tattan-Birch, L. Brose",10.2139/ssrn.4141353,https://doi.org/10.2139/ssrn.4141353,Addictive Behaviours,8,2023
The hazard of persistent cigarette smoking in later life,J. Abramson,10.1097/00000441-197707000-00005,https://doi.org/10.1097/00000441-197707000-00005,American Journal of the Medical Sciences,15,1977
Association between Positivity and Smoking Cessation,"M. C. Grassi, G. Alessandri, Stefania Pasquariello, M. Milioni, Domenico Enea, M. Ceccanti, P. Nencini, G. Caprara",10.1155/2014/780146,https://doi.org/10.1155/2014/780146,BioMed Research International,17,2014
Vascular Outcomes in Women Improve Rapidly After Smoking Cessation,J. Foody,10.1056/JC200805280000003,https://doi.org/10.1056/JC200805280000003,-,0,2008
"The synergistic effect between Positivity, socio-demographic factors and smoking cessation: results of a cohort study.","M. Grassi, G. Alessandri, Stefania Pasquariello, M. Milioni, Domenico Enea, Mauro Ceccanti, G. Caprara, G. L. Torre",10.7417/T.2018.2048,https://doi.org/10.7417/T.2018.2048,Clinica Terapeutica,3,2018
Thinking of quitting?,N. Culver,-,-,Dental management,0,1980
Attitudes towards tobacco control policy and changes in cessation attempts in Japan,"R. Goto, Yuko Takahashi, T. Ida",-,-,-,0,2010
Randomised controlled trial of anti-smoking advice: final (20 year) results.,"Geoffrey Rose, Linda Colwell, Miss Colwell",10.1136/jech.46.1.75,https://doi.org/10.1136/jech.46.1.75,Journal of Epidemiology and Community Health,59,1992
Determinants of change in quality of life after smoking cessation of health care employees,"R. Finger, M. Tamm, B. Seiffert, M. Kuster, Anja Meyer, D. Stolz",-,-,-,0,2011
[Efficacy of a cognitive-behavioral program with pharmacological support to achieve smoking cessation].,"D. Felten, T. Raupach, C. Sessler, L. Lüthje, G. Hasenfuss, S. Andreas",-,-,Deutsche Medizinische Wochenschrift,7,2006
"Smoking Status, Changes in Smoking Status and Health-Related Quality of Life: Findings from the SUN (“Seguimiento Universidad de Navarra”) Cohort","Mario Guitérrez-Bedmar, M. Seguí-Gómez, E. Gómez-Gracia, M. Bes-Rastrollo, M. Martínez-González",10.3390/ijerph6010310,https://doi.org/10.3390/ijerph6010310,International Journal of Environmental Research and Public Health,47,2009
Patient Cessation Activity after Automatic Referral to a Dedicated Cessation Support Service.,"K. A. Amato, M. Reid, M. Bansal-Travers, H. Ochs-Balcom, K. Cummings, M. Mahoney, J. Marshall, A. Hyland",10.1017/JSC.2017.7,https://doi.org/10.1017/JSC.2017.7,Journal of Smoking Cessation,5,2018
A longitudinal assessment of the impact of smoke-free worksite policies on tobacco use.,"J. Bauer, A. Hyland, Qiang Li, C. Steger, K. Cummings",10.2105/AJPH.2004.048678,https://doi.org/10.2105/AJPH.2004.048678,American Journal of Public Health,244,2005
Axiety and deppresion in smoking cessation clinics,"E. C. César, C. Castedo, C. Diago, J. Orive, F. Fiorentino, C. Ruiz, Eva de Higes Martínez",10.1183/13993003.congress-2019.pa2848,https://doi.org/10.1183/13993003.congress-2019.pa2848,"Tobacco, smoking control and health educ.",1,2019
- 1-Tobacco Cessation : A Study of Individuals,"M. Gouveia, M. Inês, Maria Inês Rodrigues dos Santos Joaquim",-,-,-,1,2010
"Smoking cessation and weight gain Sharon M. Hall. University of San Francisco, CA",-,10.1016/0091-3057(84)90037-6,https://doi.org/10.1016/0091-3057(84)90037-6,"Pharmacology, Biochemistry and Behavior",71,1984
Future orientation and smoking cessation: secondary analysis of data from a smoking cessation trial.,"J. Beenstock, Nicola Lindson-Hawley, P. Aveyard, Jean Adams",10.1111/add.12621,https://doi.org/10.1111/add.12621,Addiction,12,2014
Benefits of smoking cessation for longevity.,"Donald H. Taylor, V. Hasselblad, S. J. Henley, M. Thun, F. Sloan",10.2105/AJPH.92.6.990,https://doi.org/10.2105/AJPH.92.6.990,American Journal of Public Health,502,2002
