Title,Authors,DOI,DOI link,Venue,Citation count,Year
"The association between diet quality, BMI and health‐related quality of life in the Geisinger Rural Aging Study (GRAS)","Dara J Ford, G. Jensen, R. Bailey, H. Smiciklas‐Wright, P. Erickson, C. Wood, C. Still, D. Coffman, Terry Hartman",10.1096/fasebj.27.1_supplement.245.1,https://doi.org/10.1096/fasebj.27.1_supplement.245.1,-,2,2013
Early-Life Contributors to Child Well-Being,M. Holder,-,-,-,0,2019
Research on Diet and Human Health,"J. F. López-Gil, P. J. Tárraga-López",10.3390/ijerph19116526,https://doi.org/10.3390/ijerph19116526,International Journal of Environmental Research and Public Health,3,2022
Adherence to Dietary Recommendations Supports Canadian Children's Academic Achievement.,"Erin L Faught, Genevieve R Montemurro, K. Storey, P. Veugelers",10.3148/cjdpr-2017-008,https://doi.org/10.3148/cjdpr-2017-008,Canadian journal of dietetic practice and research,6,2017
Assessing the impact of dietary habits on health-related quality of life requires contextual measurement tools,"C. Ruano-Rodríguez, L. Serra-Majem, D. Dubois",10.3389/fphar.2015.00101,https://doi.org/10.3389/fphar.2015.00101,Frontiers in Pharmacology,24,2015
Life expectancy can increase by up to 10 years following sustained shifts towards healthier diets in the United Kingdom,"L. Fadnes, C. Celis-Morales, Jan-Magnus Økland, S. Parra-Soto, K. Livingstone, F. Ho, Jill P. Pell, Rajiv Balakrishna, Elaheh Javadi Arjmand, K. Johansson, Ø. Haaland, J. Mathers",10.1038/s43016-023-00868-w,https://doi.org/10.1038/s43016-023-00868-w,Nature Food,28,2023
Low sleep and diet quality impact on well-being among Mexican college students,"M. F. Zerón-Rugerio, A. Ortega-Regules, M. A. P. Porras-Loaiza, G. Longo-Silva, T. Cambras, M. Izquierdo-Pulido",10.1017/S0029665120001652,https://doi.org/10.1017/S0029665120001652,Proceedings of the Nutrition Society,1,2020
Changes in Physical Activity Are Associated with Corresponding Changes in Psychological Well-Being: A Pandemic Case Study,"Micael Dahlen, Helge Thorbjørnsen, Hallgeir Sjåstad, Petra von Heideken Wågert, Charlotta Hellström, Birgitta Kerstis, D. Lindberg, J. Stier, M. Elvén",10.3390/ijerph182010680,https://doi.org/10.3390/ijerph182010680,International Journal of Environmental Research and Public Health,14,2021
Is there an association between dietary intake and academic achievement: a systematic review,"T. Burrows, S. Goldman, Kirrilly M. Pursey, Rebecca Lim",10.1111/jhn.12407,https://doi.org/10.1111/jhn.12407,Journal of human nutrition and dietetics (Print),153,2017
Nutrition as a Predictor of Mental Well-Being,D. Hodson,-,-,-,0,2015
Predicting psychological needs and well-being of individuals engaging in weight management: the role of important others.,"J. Ng, N. Ntoumanis, C. Thøgersen‐Ntoumani, Kyle Stott, L. Hindle",10.1111/aphw.12011,https://doi.org/10.1111/aphw.12011,Applied Psychology: Health and Well-Being,72,2013
Is a Mediterranean Diet Associated with Subjective Well-Being among Adults with Overweight and Obesity? The Key Role of Fruit and Vegetable Consumption and Body Satisfaction,"D. Godoy-Izquierdo, Adelaida Ogallar, Raquel Lara, Alejandra Rodríguez-Tadeo, F. Arbinaga",10.20944/PREPRINTS202103.0417.V1,https://doi.org/10.20944/PREPRINTS202103.0417.V1,-,0,2021
Diet and physical activity among adults,-,10.1787/ec7f6a40-en,https://doi.org/10.1787/ec7f6a40-en,Health at a Glance,1,2019
Attentional bias modification encourages healthy eating.,"Naomi Kakoschke, E. Kemps, M. Tiggemann",10.1016/j.eatbeh.2013.11.001,https://doi.org/10.1016/j.eatbeh.2013.11.001,Eating Behaviors,116,2014
Dietary interventions and quality of life: a systematic review of the literature.,"T. Carson, Bertha A Hidalgo, J. Ard, O. Affuso",10.1016/j.jneb.2013.09.005,https://doi.org/10.1016/j.jneb.2013.09.005,Journal of nutrition education and behavior,77,2014
Cross-sectional associations between multiple lifestyle behaviours and excellent well-being in Australian adults.,"Vuokko Haapasalo, H. de Vries, C. Vandelanotte, R. Rosenkranz, M. Duncan",10.1016/j.ypmed.2018.09.003,https://doi.org/10.1016/j.ypmed.2018.09.003,Preventive Medicine,39,2018
Adherence to the Mediterranean diet is associated with better quality of life: data from the Osteoarthritis Initiative.,"N. Veronese, B. Stubbs, M. Noale, M. Solmi, C. Luchini, S. Maggi",10.3945/AJCN.116.136390,https://doi.org/10.3945/AJCN.116.136390,American Journal of Clinical Nutrition,125,2016
On carrots and curiosity: eating fruit and vegetables is associated with greater flourishing in daily life.,"Tamlin S. Conner, Kate L Brookie, Aimee C. Richardson, M. Polak",10.1111/bjhp.12113,https://doi.org/10.1111/bjhp.12113,British Journal of Health Psychology,131,2015
The study of the relationship between diet and depression in adults,"A. Husseini, S. Jalali",-,-,-,4,2016
Healthy and Unhealthy Dietary Patterns and the Risk of Chronic Disease: An Umbrella Review of Meta-Analyses of Prospective Cohort Studies.,"Ahmad Jayedi, Sepideh Soltani, A. Abdolshahi, S. Shab-Bidar",10.1017/S0007114520002330,https://doi.org/10.1017/S0007114520002330,British Journal of Nutrition,132,2020
Diet quality and 10‐year healthcare costs by BMI categories in the mid‐age cohort of the Australian Longitudinal Study on Women's Health,"Amanda J. Patterson, A. Hure, Tracy Burrows, Jacklyn K Jackson, Clare E. Collins",10.1111/jhn.12556,https://doi.org/10.1111/jhn.12556,Journal of human nutrition and dietetics (Print),10,2018
The role of well-being and food involvement in determining the dietary quality of disadvantaged women,"M. Jarman, G. Ntani, W. Lawrence, J. Baird, M. Barker",10.1017/S0029665110003587,https://doi.org/10.1017/S0029665110003587,Proceedings of the Nutrition Society,0,2010
Psychological Correlates of Habitual Diet in Healthy Adults,R. Stevenson,10.1037/bul0000065,https://doi.org/10.1037/bul0000065,Psychological bulletin,51,2017
Psychological factors of diet quality among rural populations of Latin America during the COVID-19 pandemic: a cross-sectional study.,"Samuel Durán-Agüero, M. F. Vinueza-Veloz, G. González-Medina, Valeria Carpio-Arias, Israel Ríos-Castillo, Brian M. Cavagnari, E. Nava-González, Saby Camacho-López, Karla Cordón-Arrivillaga, B. Núñez-Martínez, E. Meza-Miranda, A. Ortiz, Patricio Pérez-Armijo, John Jairo Bejarano-Roncancio, Sonia Ivankovich-Guillén, Saby Mauricio-Alza, L. Landaeta-Díaz",10.22605/RRH6909,https://doi.org/10.22605/RRH6909,Rural and remote health,4,2022
High Diet Quality Matters for Fatty Liver Disease,A. Zaman,10.1056/NEJM-JW.NA46490,https://doi.org/10.1056/NEJM-JW.NA46490,-,0,2018
Bidirectional associations between psychosocial well-being and adherence to healthy dietary guidelines in European children: prospective findings from the IDEFICS study,"Louise Arvidsson, G. Eiben, M. Hunsberger, Ilse de Bourdeaudhuij, D. Molnár, Hannah Jilani, Barbara F Thumann, T. Veidebaum, P. Russo, Michael Tornatitis, A. Santaliestra-Pasías, V. Pala, L. Lissner",10.1186/s12889-017-4920-5,https://doi.org/10.1186/s12889-017-4920-5,BMC Public Health,38,2017
"The Relationships between Vegetarian Diet, Physical Health, and Subjective Well-Being: A Comparative Study [Relatiile dintre dieta vegetariana, sanatatea fizica si starea de bine subiectiva: studiu comparativ]",Filomela Elena Murguleț,-,-,-,0,2018
The relationship between lifestyle and self-reported health in a general population: the Inter99 study.,"C. Pisinger, U. Toft, M. Aadahl, C. Glümer, T. Jørgensen",10.1016/j.ypmed.2009.08.011,https://doi.org/10.1016/j.ypmed.2009.08.011,Preventive Medicine,78,2009
Association between accuracy of weight perception and life satisfaction among adults with and without anxiety and mood disorders: a cross-sectional study of the 2015-2018 Canadian Community Health Survey.,"B. Hadwen, Jennifer B He, C. Funk, Kelly A. McKinney, P. Wilk",10.1093/pubmed/fdac047,https://doi.org/10.1093/pubmed/fdac047,Journal of public health,2,2022
"An Apple a Day Keeps the Doctor Away: The Effect of a Low-Fat, High-Fiber Diet on Quality of Life, Inflammation, and Dysbiosis in Patients with Ulcerative Colitis.","S. Gold, S. Cohen-Mekelburg",10.1053/j.gastro.2021.11.034,https://doi.org/10.1053/j.gastro.2021.11.034,Gastroenterology,1,2021
Dietary Pattern and Mental Health: Review of Literature,"A. Tarelho, M. Duarte, J. Melim, A. Batista, S. Almeida",10.1016/j.eurpsy.2016.01.1911,https://doi.org/10.1016/j.eurpsy.2016.01.1911,European psychiatry,5,2016
The Relationships between a Dietary Pattern Linked to Cardiometabolic Risk Factors and Life Satisfaction in Early Adolescence,"G. Appannah, Nor Aishah Emi, W. Y. Gan, Zalilah Mohd Shariff, N. H. Shamsuddin, Azriyanti Anuar Zaini, M. Appukutty",10.3390/ijerph17155489,https://doi.org/10.3390/ijerph17155489,International Journal of Environmental Research and Public Health,4,2020
Dietary patterns and lifestyle : Their determinants and associations with chronic disease burden,H. Fransen,-,-,-,0,2016
Consumption of an Ultra-Processed Diet Negatively Alters Biomarkers of Metabolic Health Compared to An Unprocessed Diet: A 4-Week Randomized Controlled Diet,"J. Cloward, S. van vliet",10.1016/j.jand.2022.08.093,https://doi.org/10.1016/j.jand.2022.08.093,Journal of the Academy of Nutrition and Dietetics,0,2022
Dietary patterns and depressive symptoms across different countries and ethnicities living in Europe,"A. Knüppel, M. Shipley, I. Brouwer, M. Visser, T. Akbaraly, E. Brunner, M. Nicolaou",-,-,-,0,2018
"Researchers Examine Link Between Mood, Food, and Obesity",R. Rubin,10.1176/appi.pn.2017.10a10,https://doi.org/10.1176/appi.pn.2017.10a10,-,0,2017
Adherence to Dietary Guidelines and Successful Aging Over 10 Years.,"B. Gopinath, J. Russell, A. Kifley, V. Flood, P. Mitchell",10.1093/gerona/glv189,https://doi.org/10.1093/gerona/glv189,"The journals of gerontology. Series A, Biological sciences and medical sciences",42,2016
"The Impacts of Dietary Change on Greenhouse Gas Emissions, Land Use, Water Use, and Health: A Systematic Review","L. Aleksandrowicz, Rosemary Green, E. Joy, Pete Smith, A. Haines",10.1371/journal.pone.0165797,https://doi.org/10.1371/journal.pone.0165797,PLoS ONE,778,2016
Satisfaction with life and with food-related life in central Chile.,"B. Schnettler Morales, M. Denegri Coria, Horacio Miranda Vargas, José Sepúlveda Maldonado, Marcos Mora González, German Lobos Andrade",10.7334/psicothema2013.13,https://doi.org/10.7334/psicothema2013.13,Psicothema,32,2014
"Wellness, wellbeing and food choice: a study of consumer and dietitian perspectives",A. McMahon,-,-,-,0,2013
"A healthy body, a healthy mind: long-term impact of diet on mood and cognitive function",Peter J. Rogers,10.1079/PNS200061,https://doi.org/10.1079/PNS200061,Proceedings of the Nutrition Society,97,2001
Smile or Die: Can Subjective Well-Being Increase Survival in the Face of Substantive Health Impairments?,"Martin Binder, G. Buenstorf, G. Buenstorf",-,-,-,0,2016
Eating habits and subjective well-being. A typology of students in Chilean state universities,"B. Schnettler, Horacio Miranda, G. Lobos, L. Orellana, José Sepúlveda, M. Denegri, Soledad Etchebarne, M. Mora, K. Grunert",10.1016/j.appet.2015.02.008,https://doi.org/10.1016/j.appet.2015.02.008,Appetite,86,2015
Dietary and quality-of-life outcomes of the FoodFix intervention for addictive eating: a short report.,"R. Collins, Janelle A Skinner, Mark Leary, Tracy L Burrows",10.1111/jhn.13300,https://doi.org/10.1111/jhn.13300,Journal of human nutrition and dietetics (Print),0,2024
Improving Diet Over Time May Reduce Risk of Death,Mph Alexandria Bachert,-,-,-,0,2017
External Validity of the Well-Being Related to Food Questionnaire (Well-Bfq©): Variations According to the Subjects' Nutritional Status.,"F. Allaert, E. Ginon, M. Rogeaux, I. Urdapilleta, L. Capuron, A. Dupuy, S. Layé, J. Lecerf, M. Prost, I. Guillemin, A. Marrel, B. Arnould",10.1016/j.jval.2015.09.2679,https://doi.org/10.1016/j.jval.2015.09.2679,Value in Health,1,2015
The Prospective Association Between Life Satisfaction and Physical Pain: Evidence From Longitudinal and Cohort Data.,"Lucía Macchia, Liam Delaney, Michael Daly",10.1177/01461672251343960,https://doi.org/10.1177/01461672251343960,Personality and Social Psychology Bulletin,0,2025
Abstract P223: The Relationship Between Positive Psychological Well-being And Dietary Intakes During The Covid-19 Pandemic: A Cross-sectional Analysis,"G. Benasi, M. St-Onge",10.1161/circ.145.suppl_1.p223,https://doi.org/10.1161/circ.145.suppl_1.p223,Circulation,0,2022
Does Health Literacy and Life Satisfaction Promote Healthy Eating Among Married Women in Turkey?,"Mahmut Kılıç, Nurgül Nehir Yılmaz",10.35232/estudamhsd.1533646,https://doi.org/10.35232/estudamhsd.1533646,Eskişehir Türk Dünyası Uygulama ve Araştırma Merkezi Halk Sağlığı Dergisi,0,2024
Association between changes in diet quality from mid-life to late-life and healthy ageing: the Singapore Chinese Health Study.,"Yan-Feng Zhou, Jun S. Lai, M. Chong, Eunice Huiying Tong, N. Neelakantan, A. Pan, W. Koh",10.1093/ageing/afac232,https://doi.org/10.1093/ageing/afac232,Age and Ageing,4,2022
The Association between Dietary Quality and Dietary Guideline Adherence with Mental Health Outcomes in Adults: A Cross-Sectional Analysis,"Amy P. Meegan, I. Perry, C. Phillips",10.3390/nu9030238,https://doi.org/10.3390/nu9030238,Nutrients,48,2017
Dietary Patterns and Quality of Life in Older Adults: A Systematic Review,"Thara Govindaraju, B. Sahle, T. McCaffrey, J. McNeil, A. Owen",10.3390/nu10080971,https://doi.org/10.3390/nu10080971,Nutrients,241,2018
The effect of a four-week fitness program on satisfaction with health and life,"P. Wicker, D. Coates, C. Breuer",10.1007/s00038-014-0601-7,https://doi.org/10.1007/s00038-014-0601-7,International Journal of Public Health,37,2014
Quality of life and dietary changes among cancer patients: a systematic review,"A. Kassianos, M. Raats, H. Gage, M. Peacock",10.1007/s11136-014-0802-9,https://doi.org/10.1007/s11136-014-0802-9,Quality of Life Research,30,2015
The association between self-reported diet quality and health-related quality of life in rural and urban Australian adolescents.,"K. Bolton, F. Jacka, S. Allender, P. Kremer, L. Gibbs, E. Waters, A. de Silva",10.1111/ajr.12275,https://doi.org/10.1111/ajr.12275,The Australian journal of rural health,44,2016
An investigation of obese adults' views of the outcomes of dietary treatment.,"N. Jones, D. Furlanetto, J. Jackson, S. Kinn",10.1111/J.1365-277X.2007.00810.X,https://doi.org/10.1111/J.1365-277X.2007.00810.X,Journal of human nutrition and dietetics (Print),63,2007
Abstract 18552: Adherence to a Healthy Dietary Pattern and Quality of Life in Two Population-based Cohorts of Older Adults in Spain,"P. Guallar-Castillón, Raúl F. Pérez-Tasigchana, L. M. León-Muñoz, E. López-García, F. Rodríguez‐Artalejo",-,-,-,0,2014
Many apples a day keep the blues away--daily experiences of negative and positive affect and food consumption in young adults.,"Bonnie White, C. Horwath, Tamlin S. Conner",10.1111/bjhp.12021,https://doi.org/10.1111/bjhp.12021,British Journal of Health Psychology,159,2013
Association Between Subjective Well-being and Living Longer Without Disability or Illness,"P. Zaninotto, A. Steptoe",10.1001/jamanetworkopen.2019.6870,https://doi.org/10.1001/jamanetworkopen.2019.6870,JAMA Network Open,56,2019
Health behavior of working-aged Finns predicts self-reported life satisfaction in a population-based 9-years follow-up,"Säde Stenlund, H. Koivumaa-Honkanen, L. Sillanmäki, H. Lagström, P. Rautava, S. Suominen",10.1186/s12889-021-11796-4,https://doi.org/10.1186/s12889-021-11796-4,BMC Public Health,11,2021
Dietary behaviour changes to improve nutritional quality and health outcomes☆,L. Tapsell,10.1016/j.cdtm.2017.06.005,https://doi.org/10.1016/j.cdtm.2017.06.005,Chronic Diseases and Translational Medicine,29,2017
Lettuce Be Happy: The Effects of Fruit and Vegetable Consumption on Subjective Well-Being in the UK,"Neel Ocean, P. Howley, J. Ensor",10.2139/ssrn.3211798,https://doi.org/10.2139/ssrn.3211798,-,1,2018
Life expectancy following dietary modification or smoking cessation. Estimating the benefits of a prudent lifestyle.,"Steven A. Grover, Katherine Gray-Donald, Lawrence Joseph, Michal Abrahamowicz, L. Coupal",10.1001/ARCHINTE.1994.00420150063006,https://doi.org/10.1001/ARCHINTE.1994.00420150063006,Archives of Internal Medicine,22,1994
Transitions in living arrangements are associated with changes in dietary patterns in young women.,"L. Elstgeest, G. Mishra, A. Dobson",10.3945/jn.112.158188,https://doi.org/10.3945/jn.112.158188,Journal of NutriLife,48,2012
A time of change.,J. Porter,10.1111/1747-0080.12607,https://doi.org/10.1111/1747-0080.12607,Nutrition & Dietetics,1,2020
"The association of dietary habits with health, well-being, and behavior in adolescents: a cluster analysis.","A. Geraets, A. Heinz",10.1111/cch.13064,https://doi.org/10.1111/cch.13064,"Child: Care, Health and Development",13,2022
"Maternal diet, depression and antidepressant treatment in pregnancy and across the first 12 months postpartum in the MPEWS pregnancy cohort study: Perinatal diet, depression and antidepressant use.","M. Galbally, Stuart J. Watson, P. Boyce, R. Anglin, E. McKinnon, A. Lewis",10.1016/j.jad.2021.03.047,https://doi.org/10.1016/j.jad.2021.03.047,Journal of Affective Disorders,3,2021
The Relationship of Psychological Well-being with a Cardiac Diet Self Efficacy in Acute Coronary Syndrome Patients,"Ismail Fahmi, Ade Suryaman, Mashudi Mashudi, Amelia Ganefianty",10.17509/jpki.v8i2.51066,https://doi.org/10.17509/jpki.v8i2.51066,JURNAL PENDIDIKAN KEPERAWATAN INDONESIA,3,2022
Diet Quality in a Weight Gain Prevention Trial of Reproductive Aged Women: A Secondary Analysis of a Cluster Randomized Controlled Trial,"Julie C Martin, L. Moran, H. Teede, S. Ranasinha, C. Lombard, C. Harrison",10.3390/nu11010049,https://doi.org/10.3390/nu11010049,Nutrients,10,2018
Nutrition and psychiatry.,M. Freeman,10.1176/appi.ajp.2009.09121746,https://doi.org/10.1176/appi.ajp.2009.09121746,American Journal of Psychiatry,38,2010
Brief self-efficacy interventions to increase healthy dietary behaviours: evidence from two randomized controlled trials,"Emily P. Bouwman, M. Onwezen, D. Taufik, David de Buisonjé, A. Ronteltap",10.1108/bfj-07-2019-0529,https://doi.org/10.1108/bfj-07-2019-0529,-,15,2020
Cost-consequence of a Mediterranean diet intervention to improve wellbeing in older South Australians: the MedLey study,"E. Bracci, C. Davis, K.J. Murphy",10.1017/S0029665125001302,https://doi.org/10.1017/S0029665125001302,Proceedings of the Nutrition Society,0,2025
Psychosocial correlates of healthful diets: baseline results from the Working Well Study.,"Alan R. Kristal, Alan R. Kristal, Ruth E. Patterson, Ruth E. Patterson, Karen Glanz, J. Heimendinger, James R. Hébert, Ziding Feng, Claudia Probart",10.1006/PMED.1995.1037,https://doi.org/10.1006/PMED.1995.1037,Preventive Medicine,117,1995
Good‐quality diet in the early years may have a positive effect on academic achievement,"Anett Nyaradi, Jianghong Li, J. Foster, S. Hickling, A. Jacques, T. O’Sullivan, W. Oddy",10.1111/apa.13324,https://doi.org/10.1111/apa.13324,Acta paediatrica,37,2016
Adherence to Dietary Guidelines and Successful Aging,"B. Gopinath, V. Flood, A. Kifley, J. Russell, P. Mitchell",10.1096/fasebj.29.1_supplement.119.8,https://doi.org/10.1096/fasebj.29.1_supplement.119.8,-,0,2015
Eat well project: does nutrition education impact dietary perceptions and behaviours of NHS staff?,D. Cotter,10.1017/s0029665123000277,https://doi.org/10.1017/s0029665123000277,Proceedings of the Nutrition Society,0,2023
Wellbeing and eating behavior,Rodica Balan,10.46727/c.v1.21-22-03-2024.p149-155,https://doi.org/10.46727/c.v1.21-22-03-2024.p149-155,Ştiință și educație: noi abordări și perspective: Materialele conferinţei ştiinţifice internaţionale. Vol. 1: Ştiinţe sociale şi comportamentale,0,2024
"Robinson SM , Westbury LD , Cooper R , Kuh D , Ward K , Syddall HE , Sayer AA , Cooper C . Adult Lifetime Diet Quality and Physical Performance in Older Age :","M. Robinson, D. Westbury, R. Cooper, D. Kuh, K. Ward, H. Syddall, A. Sayer, P. Frcp, C. Cooper, D. Frcp",-,-,-,0,2017
Editorial: Food As Medicine,Andrea K. Boggild,10.3389/fnut.2024.1490232,https://doi.org/10.3389/fnut.2024.1490232,Frontiers in Nutrition,0,2024
A Multicenter Randomized Controlled Trial of a Nutrition Intervention Program in a Multiethnic Adult Population in the Corporate Setting Reduces Depression and Anxiety and Improves Quality of Life: The GEICO Study,"Ulka Agarwal, Suruchi Mishra, J. Xu, Susan M Levin, J. Gonzales, N. Barnard",10.4278/ajhp.130218-QUAN-72,https://doi.org/10.4278/ajhp.130218-QUAN-72,American Journal of Health Promotion,105,2015
"Happiness and Life Satisfaction Prospectively Predict Self-Rated Health, Physical Health, and the Presence of Limiting, Long-Term Health Conditions","M. Siahpush, M. Spittal, Gopal K Singh",10.4278/ajhp.061023137,https://doi.org/10.4278/ajhp.061023137,American Journal of Health Promotion,259,2008
Assessing effects of diet alteration on selected parameters of chronically mentally ill residents of a 24-hour Nursing Home. Part 3: Effects of diet modification on selected health indicators.,"Mariola Friedrich, Joanna Fugiel, Izabela Dziaduch",10.12740/pp/156718,https://doi.org/10.12740/pp/156718,Psychiatria Polska,1,2023
Modelling the likely impact of healthy eating guidelines on agriculture in England and Wales,"M. Arnoult, Philip J. Jones, R. Tranter, J. Tiffin, W. Traill",-,-,-,0,2008
Subjective Well-Being and Health Behaviors in 2.5 Million Americans.,"Kostadin Kushlev, Danielle M. Drummond, E. Diener",10.1111/aphw.12178,https://doi.org/10.1111/aphw.12178,Applied Psychology: Health and Well-Being,79,2019
"Predictors of Diet, Health, and Life Satisfaction of Food Insecure College Students","A. Macchi, C. Coccia",10.1016/j.jand.2020.06.090,https://doi.org/10.1016/j.jand.2020.06.090,-,0,2020
Empowering pregnant women to improve diet quality: a RCT among pregnant women in the Netherlands,"RM van Lonkhuijzen, A. Wagemakers, Jhm de Vries",10.1093/eurpub/ckac131.442,https://doi.org/10.1093/eurpub/ckac131.442,European Journal of Public Health,0,2022
"The efficacy of an online behavioural intervention for improving dietary habits with a focus on self-compassion, goal-setting and self-monitoring: A randomised controlled trial","H. Rahimi-Ardabili, R. Reynolds, N. Zwar, N. Briggs, L. Vartanian",10.1101/2023.04.18.23288716,https://doi.org/10.1101/2023.04.18.23288716,medRxiv,1,2023
“A DIETA DA FELICIDADE”: RELAÇÕES ENTRE O CONSUMO DE ALIMENTOS SAUDÁVEIS E O BEM-ESTAR SUBJETIVO E PSICOLÓGICO,Wilma Raquel Barbosa Ribeiro,10.25194/rebrasf.v5i1.882,https://doi.org/10.25194/rebrasf.v5i1.882,Revista Brasileira de Saúde Funcional,0,2017
The association between dietary quality and well-being among middle-aged adults: a cross-sectional study,"Amy P. Meegan, I. J. Perry, C. M. Phillips",10.1017/S0029665116002238,https://doi.org/10.1017/S0029665116002238,Proceedings of the Nutrition Society,0,2016
Psychological Well-Being and Dietary Quality of College Women: Examining the Confounding Influence of Sleep and Physical Activity,W. Hebbert,-,-,-,0,2012
The effect of perceived control over eating on the life satisfaction of women and men: results from a community sample.,"C. Greeno, C. Jackson, E. L. Williams, S. Fortmann",10.1002/(SICI)1098-108X(199812)24:4<415::AID-EAT8>3.0.CO;2-9,https://doi.org/10.1002/(SICI)1098-108X(199812)24:4<415::AID-EAT8>3.0.CO;2-9,International Journal of Eating Disorders,37,1998
Is work engagement associated with healthier dietary patterns? A cross‐sectional study,"H. Amano, Yoshiharu Fukuda, Megu Y. Baden, I. Kawachi",10.1002/1348-9585.12149,https://doi.org/10.1002/1348-9585.12149,Journal of Occupational Health,11,2020
"Happier countries, longer lives: an ecological study on the relationship between subjective sense of well-being and life expectancy","G. F. Evans, E. Soliman",10.1177/1757975917714035,https://doi.org/10.1177/1757975917714035,Global Health Promotion,17,2019
"Nutrition, Diet and Healthy Aging","E. Giacomello, L. Toniolo",10.3390/nu14010190,https://doi.org/10.3390/nu14010190,Nutrients,27,2021
"ASSOCIATIONS BETWEEN DIET, OTHER HEALTH-RELATED BEHAVIOURS, WELL-BEING AND PHYSICAL HEALTH: A SURVEY OF STUDENTS ABOUT TO START UNIVERSITY","Shikhah Almobayed, Andrew P. Smith",-,-,-,2,-
Will Healthy Eating Make You Happier? A Research Synthesis Using an Online Findings Archive,Ruut Veenhoven,10.1007/s11482-019-09748-7,https://doi.org/10.1007/s11482-019-09748-7,Applied Research in Quality of Life,0,2019
"
 “It was an education in portion size”. Experience of eating a healthy diet and barriers to long term dietary change","J. Macdiarmid, J. Loe, Janet Kyle, G. Mcneill",10.1016/j.appet.2013.09.012,https://doi.org/10.1016/j.appet.2013.09.012,Appetite,64,2013
Dietary changes to improve depression,"Kortnee Y. Roberson, E. W. Vangompel",10.1097/01.EBP.0000542073.78274.57,https://doi.org/10.1097/01.EBP.0000542073.78274.57,-,0,2018
La Autoeficacia en el Cuidado de la Salud en la Predicción de la Satisfacción con la Vida,"L. H. B. Ornelas, A. C. Díaz-Leal, Martha Ornelas Contreras, Fernando Mondaca Fernández, Natalia Solano Pinto",10.21865/RIDEP52.3.05,https://doi.org/10.21865/RIDEP52.3.05,Revista Iberoamericana de Diagnóstico y Evaluación - e Avaliação Psicológica,3,2019
A Comparison of the Impact of Plant – Based and Meat – Based Diets On Overall General Well-Being,Andrew Gerren,-,-,-,0,2012
Evidence of Dietary Improvement and Preventable Costs of Cardiovascular Disease.,"D. Zhang, M. Cogswell, Guijing Wang, B. Bowman",10.1016/j.amjcard.2017.07.068,https://doi.org/10.1016/j.amjcard.2017.07.068,American Journal of Cardiology,15,2017
Impact of childhood experience and adult well-being on eating preferences and behaviours,"S. Russell, K. Hughes, M. Bellis",10.1136/bmjopen-2015-007770,https://doi.org/10.1136/bmjopen-2015-007770,BMJ Open,30,2016
Efficacy of Internet-Based Dietary Behavior Change Interventions in Improving Healthy Eating Across the Life Course: A Systematic Review,"E. Payin, Prince Jacob",10.1093/cdn/nzac060.054,https://doi.org/10.1093/cdn/nzac060.054,Current Developments in Nutrition,0,2022
Death and Chronic Disease Risk Associated With Poor Life Satisfaction: A Population-Based Cohort Study,"L. Rosella, L. Fu, Emmalin Buajitti, V. Goel",10.1093/aje/kwy245,https://doi.org/10.1093/aje/kwy245,American Journal of Epidemiology,57,2018
"The relationship between food group consumption, self‐rated health, and life satisfaction of elderly community‐dwelling Canadian males. The Manitoba Follow‐up Study","C. Lengyel, Amy K Obirek, R. Tate",10.1096/FASEBJ.21.5.A155-B,https://doi.org/10.1096/FASEBJ.21.5.A155-B,-,1,2007
The sense of life satisfaction versus dietary choices of young women doing fitness for recreational purposes,M. Gacek,-,-,Roczniki Panstwowego Zakladu Higieny,9,2017
Prospective associations between an empirically derived dietary pattern and life satisfaction in Malaysian adolescents,"Mugambikai Magendiran, G. Appannah, Nor Aishah Emi, Y. S. Chin, Z. M. Shariff, Azriyanti Anuar Zaini, N. H. Shamsuddin, S. Suppiah, S. Saini, S. C. Thambiah, S. Ching",10.1186/s12986-024-00832-w,https://doi.org/10.1186/s12986-024-00832-w,Nutrition and Metabolism,0,2024
THE IMPACT OF CATERING ON THE HEALTH AND LIFE SATISFACTION OF COALITION SOLDIERS DURING THEIR DEPLOYMENT ON A MILITARY OPERATION,"Tomáš Vašek, J. Žďára, Z. Suchánek, P. Lašák, J. Fajfrová",10.31482/mmsl.2019.021,https://doi.org/10.31482/mmsl.2019.021,-,2,2019
Empirically Derived Dietary Patterns and Health-Related Quality of Life in the SUN Project,"C. Ruano, P. Henriquez, M. Martínez-González, M. Bes-Rastrollo, M. Ruíz-Canela, A. Sánchez-Villegas",10.1371/journal.pone.0061490,https://doi.org/10.1371/journal.pone.0061490,PLoS ONE,55,2013
"Well-being in pregnancy: an examination of the effect of socioeconomic, dietary and lifestyle factors including impact of a low glycaemic index dietary intervention","M. Horan, C. McGowan, Orla Doyle, Fionnuala M. Mcauliffe",10.1038/ejcn.2013.212,https://doi.org/10.1038/ejcn.2013.212,European Journal of Clinical Nutrition,20,2014
How strongly related are health status and subjective well-being? Systematic review and meta-analysis,"K. Ngamaba, M. Panagioti, C. Armitage",10.1093/eurpub/ckx081,https://doi.org/10.1093/eurpub/ckx081,European Journal of Public Health,231,2017
