Title,Authors,DOI,DOI link,Venue,Citation count,Year
"Physical Activity, Mental and Personal Well-Being, Social Isolation, and Perceptions of Academic Attainment and Employability in University Students: The Scottish and British Active Students Surveys.","Emily Budzynski-Seymour, R. Conway, M. Wade, A. Lucas, Michelle Jones, S. Mann, J. Steele",10.1123/jpah.2019-0431,https://doi.org/10.1123/jpah.2019-0431,Journal of Physical Activity and Health,17,2020
To what extent does self-reported physical activity impact children’s wellbeing and mental health? Insights from school-aged children in Wales,"M. James, Mary Adebayo, Mayara Silveira Bianchim, Levi Hughes, M. Mannello, Emily Marchant, S. Brophy",10.1101/2024.11.06.24316822,https://doi.org/10.1101/2024.11.06.24316822,medRxiv,0,2024
Walking Throughout Your Day Keeps Depression (and a Host of Other Health Problems) Away.,E. Laskowski,10.1016/j.mayocp.2016.06.005,https://doi.org/10.1016/j.mayocp.2016.06.005,Mayo Clinic proceedings,3,2016
Purpose in life is associated with physical activity measured by accelerometer,"S. Hooker, K. Masters",10.1177/1359105314542822,https://doi.org/10.1177/1359105314542822,Journal of Health Psychology,147,2016
Impairment Severity and Evaluative and Experienced Well-being Among Older Adults: Assessing the Role of Daily Activities,"V. Freedman, D. Carr, Jennifer C Cornman, Richard E. Lucas",10.1093/geroni/igx010,https://doi.org/10.1093/geroni/igx010,Innovation in aging,13,2017
Effect of physical inactivity on major non-communicable diseases worldwide: an analysis of burden of disease and life expectancy,-,10.1038/sj.bdj.2012.909,https://doi.org/10.1038/sj.bdj.2012.909,BDJ,6156,2012
The influence of physical activity on mental well-being,K. Fox,10.1017/S1368980099000567,https://doi.org/10.1017/S1368980099000567,Public Health Nutrition,1260,1999
The association between leisure time physical activity and happiness: Testing the indirect role of health perception.,"Allison Ross, Scott Cloutier, M. Searle",10.1002/jcop.22179,https://doi.org/10.1002/jcop.22179,Journal of Community Psychology,15,2019
Comparing quality-adjusted life expectancy at different levels of physical activity.,"Haomiao Jia, Erica I. Lubetkin",10.1123/jpah.2011-0368,https://doi.org/10.1123/jpah.2011-0368,Journal of Physical Activity and Health,10,2014
Mediators of Increased Physical Activity and Change in Subjective Well-being: Results from the Activity Counseling Trial (ACT),"W. Rejeski, B. Shelton, M. Miller, A. Dunn, A. King, J. Sallis",10.1177/135910530100600206,https://doi.org/10.1177/135910530100600206,Journal of Health Psychology,76,2001
Be active and become happy: an ecological momentary assessment of physical activity and mood.,"M. Kanning, W. Schlicht",10.1123/JSEP.32.2.253,https://doi.org/10.1123/JSEP.32.2.253,Journal of Sport & Exercise Psychology (JSEP),175,2010
"Physical activity, sedentary behavior and total wellness changes among sedentary adults: a 4-week randomized controlled trial","F. Barwais, F. Barwais, T. Cuddihy, L. Tomson",10.1186/1477-7525-11-183,https://doi.org/10.1186/1477-7525-11-183,Health and Quality of Life Outcomes,95,2013
The Within-Subject Association of Physical Behavior and Affective Well-Being in Everyday Life: A Systematic Literature Review,"Irina Timm, M. Giurgiu, Ulrich W. Ebner-Priemer, M. Reichert",10.1007/s40279-024-02016-1,https://doi.org/10.1007/s40279-024-02016-1,Sports Medicine,12,2024
Targeting Reductions in Sitting Time to Increase Physical Activity and Improve Health.,"S. Keadle, D. Conroy, M. Buman, D. Dunstan, C. Matthews",10.1249/MSS.0000000000001257,https://doi.org/10.1249/MSS.0000000000001257,Medicine & Science in Sports & Exercise,117,2017
Coping with adversity: physical activity as a moderator in adaption to bereavement.,"P. Wicker, Johannes Orlowski",10.1093/pubmed/fdaa059,https://doi.org/10.1093/pubmed/fdaa059,Journal of public health,9,2020
How much physical activity do people with,-,-,-,-,0,2017
Using the Bristol City Council Quality of Life Survey (2011-2013) – Preliminary analysis of life satisfaction and recommendations for further analyses,"J. Mundy, I. Bray",-,-,-,0,2016
Experimentally increasing sedentary behavior results in decreased life satisfaction,"Meghan K. Edwards, P. Loprinzi",10.15171/hpp.2017.16,https://doi.org/10.15171/hpp.2017.16,Health Promotion Perspectives,16,2017
Physically active lifestyles and well-being,"S. Biddle, P. Ekkekakis",10.1093/ACPROF:OSO/9780198567523.003.0006,https://doi.org/10.1093/ACPROF:OSO/9780198567523.003.0006,-,65,2005
Changes in Physical Activity Behavior and Risk of Falls Over 8 Years' Follow-Up: English Longitudinal Study of Aging.,"Lee Smith, B. Stubbs, M. Hamer",10.1016/j.mayocp.2018.11.014,https://doi.org/10.1016/j.mayocp.2018.11.014,Mayo Clinic proceedings,3,2019
Does sports club participation contribute to health-related quality of life?,"R. Eime, J. Harvey, W. Brown, W. Payne",10.1249/MSS.0b013e3181c3adaa,https://doi.org/10.1249/MSS.0b013e3181c3adaa,Medicine & Science in Sports & Exercise,151,2010
Physical activity and life satisfaction among individuals with spinal cord injury: Exploring loneliness as a possible mediator,"Nicholas Santino, Victoria Larocca, S. Hitzig, S. Hitzig, Sara J. T. Guilcher, B. C. Craven, R. Bassett-Gunter",10.1080/10790268.2020.1754651,https://doi.org/10.1080/10790268.2020.1754651,Journal of Spinal Cord Medicine (JSCM),14,2019
Daily physical activity and life satisfaction across adulthood.,"Jaclyn P. Maher, A. Pincus, Nilam Ram, D. Conroy",10.1037/dev0000037,https://doi.org/10.1037/dev0000037,Developmental Psychology,137,2015
The Effect of Changes in Physical Activity on Sedentary Behavior: Results From a Randomized Lifestyle Intervention Trial,"J. Siddique, Peter John De Chavez De Chavez, L. Craft, P. Freedson, B. Spring",10.4278/ajhp.150129-QUAN-693,https://doi.org/10.4278/ajhp.150129-QUAN-693,American Journal of Health Promotion,23,2017
THE EFFECT OF SELF-LEADERSHIP AND PHYSICAL VITALITY ON LIFE AND WORK SATISFACTION,"Sibylle Georgianna, Günter F. Müller, K. Schermelleh-engel, D. Lohaus",10.38193/ijrcms.2020.2023,https://doi.org/10.38193/ijrcms.2020.2023,-,2,2020
Physical activity and mortality related to obesity and functional status in older adults in Spain.,"Teresa Balboa-Castillo, P. Guallar-Castillón, L. M. León-Muñoz, A. Graciani, E. López-García, F. Rodríguez‐Artalejo",10.1016/j.amepre.2010.10.005,https://doi.org/10.1016/j.amepre.2010.10.005,American Journal of Preventive Medicine,54,2011
"Effects on physical activity, physical fitness and well-being in a 36-months randomized controlled study, comparing a multimodal hospital-based intervention programme for primary cardiovascular prevention with usual care","H. Bergum, Jostein Grimsmo, S. Anderssen, T. Klemsdal",10.1186/s12872-024-03892-1,https://doi.org/10.1186/s12872-024-03892-1,BMC Cardiovascular Disorders,1,2024
Stress and life dissatisfaction are inversely associated with jogging and other types of physical activity in leisure time—The Copenhagen City Heart Study,"P. Schnohr, T. Kristensen, E. Prescott, H. Scharling",10.1111/j.1600-0838.2004.00394.x,https://doi.org/10.1111/j.1600-0838.2004.00394.x,Scandinavian Journal of Medicine & Science in Sports,212,2005
Evolution in Well-being and Happiness after Increases in Consumption of Fruit and Vegetables,"Redzo Mujcica, A. Oswald",-,-,-,0,2016
Associação entre atividade física e qualidade de vida em adultos Association between physical activity and quality of life in adults,"Gabrielle Cristine Moura, I. FernandesPucci, Cassiano Ricardo",-,-,-,50,2012
The impact of physical activity on the quality of life of a sample of Italian people with physical disability,"A. Biagini, L. Bastiani, L. Sebastiani",10.3389/fspor.2022.884074,https://doi.org/10.3389/fspor.2022.884074,Frontiers in Sports and Active Living,2,2022
Physical Activity and Human Well-being,J. Kosiewicz,10.5840/dialecticshumanism198411147,https://doi.org/10.5840/dialecticshumanism198411147,Dialectics and Humanism,0,1984
Association of Decline in Physical Activity With Increased Negative Mood Following the Weight-Loss Phase in Women Enrolled in a Cognitive Behavioral Obesity Treatment.,J. Annesi,10.1123/jpah.2019-0436,https://doi.org/10.1123/jpah.2019-0436,Journal of Physical Activity and Health,1,2020
Are incremental changes in physical activity and sedentary behaviours associated with improved employee health? : A 12-month prospective study in five organisations,"C. Jackson, Kiara Lewis, M. Conner, R. Lawton, R. McEachan",10.1108/IJWHM-03-2013-0013,https://doi.org/10.1108/IJWHM-03-2013-0013,-,5,2014
"Relationships between domain-specific physical activity and mental health, mental wellbeing, and mental-ill health: Understanding the role of self-determined motivation",R. White,10.4226/66/5A9CD78CB0BDC,https://doi.org/10.4226/66/5A9CD78CB0BDC,-,5,2016
Positive and negative well-being and objectively measured sedentary behaviour in older adults: evidence from three cohorts,"J. Okely, I. Čukić, R. Shaw, S. Chastin, P. Dall, I. Deary, G. Der, M. Dontje, D. Skelton, C. Gale",10.1186/s12877-019-1026-1,https://doi.org/10.1186/s12877-019-1026-1,BMC Geriatrics,19,2019
Physical activity and mortality,J. Gill,10.4324/9780203095270-3,https://doi.org/10.4324/9780203095270-3,Physical Activity and Health,0,2021
"The Physical Activity Environment, Nature-Relatedness and Wellbeing","Josh Furjes-Crawshaw, Ihirangi Heke, T. Jowett, N. Rehrer",10.3390/ijerph22020299,https://doi.org/10.3390/ijerph22020299,International Journal of Environmental Research and Public Health,0,2025
Physical activity: An effective way to enhance population well-being,"Mushtahid Salam, R. Yousuf, Mushtahid Salam, Mainul Haque",10.4103/aihb.aihb_107_22,https://doi.org/10.4103/aihb.aihb_107_22,Advances in Human Biology,2,2023
Survival of the fittest.,G. Dec,10.1056/JC199506010000001,https://doi.org/10.1056/JC199506010000001,Missouri medicine,0,1995
Living in areas with good public transport links can increase physical activity by 90 minutes a week,A. Gulland,10.1136/bmj.i1890,https://doi.org/10.1136/bmj.i1890,British medical journal,1,2016
Effects of a School-Based Physical Activity Intervention on Adolescents' Mental Health: A Cluster Randomized Controlled Trial.,"K. Ahmed, Sharon Horwood, Asaduzzaman Khan",10.1123/jpah.2023-0062,https://doi.org/10.1123/jpah.2023-0062,Journal of Physical Activity and Health,5,2023
Changes in physical activity and subsequent long-term sickness absence,"Ansku Holstila, J. Lahti, O. Rahkonen, E. Lahelma",10.1093/EURPUB/CKU166.109,https://doi.org/10.1093/EURPUB/CKU166.109,-,0,2014
Bad for Girls and Boys: Gender Does Not Modify the Negative Effect of Physical Inactivity on Life Satisfaction in Adolescents,"Zsuzsa Lábiscsák-Erdélyi, A. Somhegyi, I. Veres-Balajti, K. Kósa",10.3389/fpubh.2022.904411,https://doi.org/10.3389/fpubh.2022.904411,Frontiers in Public Health,5,2022
Abstract P218: Moderate to Vigorous Physical Activity to Improve Cardiovascular and Mental Health in Sedentary Middle-Aged Adults,"Elizabeth A. Moxley, Desale Habtezgi, Kris Varothai, S. Henert, Rachel Kowal, Barrie P. Bode, Sara Budwhani",10.1161/circ.149.suppl_1.p218,https://doi.org/10.1161/circ.149.suppl_1.p218,Circulation,0,2024
Changes in leisure-time physical activity and subsequent disability retirement,"J. Lahti, Ansku Holstila, E. Lahelma, O. Rahkonen",10.1093/EURPUB/CKU166.111,https://doi.org/10.1093/EURPUB/CKU166.111,-,0,2014
"[Adiposity and psychological well-being: effects of physical activity on university students in Valencia, Spain].","I. Castillo, J. Molina‐García",-,-,Revista Panamericana De Salud Publica-pan American Journal of Public Health,12,2009
The Potential Impact of Physical Activity on the Burden of Osteoarthritis and Low Back Pain in Australia: A Systematic Review of Reviews and Life Table Analysis.,"M. Wanjau, Holger Möller, F. Haigh, A. Milat, Rema Hayek, Peta Lucas, J. Veerman",10.1123/jpah.2022-0541,https://doi.org/10.1123/jpah.2022-0541,Journal of Physical Activity and Health,5,2023
Health-Enhancing Physical Activity: Associations with Markers of Well-Being.,"D. Mack, P. Wilson, K. Gunnell, J. Gilchrist, K. Kowalski, P. Crocker",10.1111/j.1758-0854.2012.01065.x,https://doi.org/10.1111/j.1758-0854.2012.01065.x,Applied Psychology: Health and Well-Being,53,2012
The bidirectional relationship between sense of purpose in life and physical activity: a longitudinal study,"Ayse Yemiscigil, I. Vlaev",10.1007/s10865-021-00220-2,https://doi.org/10.1007/s10865-021-00220-2,Journal of behavioral medicine,49,2021
Impact of physical activity on life satisfaction among middle-aged and older adults in China: A longitudinal national study,Yiting Kang,10.1177/00912174241291716,https://doi.org/10.1177/00912174241291716,International Journal of Psychiatry in Medicine,0,2024
Well-being and Long-term Physical Activity Participation in Midlife Adults: A Latent Class Analysis.,"J. Rector, S. Christ, E. Friedman",10.1093/abm/kay016,https://doi.org/10.1093/abm/kay016,Annals of Behavioral Medicine,17,2018
Moving Ahead: The Economic Impact of Reducing Physical Inactivity and Sedentary,"Fares Bounajm, T. Dinh, L. Thériault",-,-,-,8,2015
Mindfulness and Satisfaction With Physical Activity: a Cross-sectional Study in 317 Dutch Participants.,"Kalliopi-Eleni Tsafou, D. Ridder, R. Ee, J. Lacroix",-,-,-,0,2014
Physical Activity and Inactivity Predictors of Life Satisfaction and Expectancy in Greek Older Adults: An Analysis from the SHARE Project (Wave 7),E. Theodoropoulou,10.14445/23942703/ijhss-v9i4p107,https://doi.org/10.14445/23942703/ijhss-v9i4p107,International journal of humanities and social sciences,0,2022
A daily analysis of physical activity and satisfaction with life in emerging adults.,"Jaclyn P. Maher, Shawna Doerksen, S. Elavsky, Amanda L. Hyde, A. Pincus, Nilam Ram, D. Conroy",10.1037/a0030129,https://doi.org/10.1037/a0030129,Health Psychology,143,2013
Inverse association between physical inactivity and mental health in men and women.,"D. Galper, M. Trivedi, C. Barlow, A. Dunn, J. Kampert",10.1249/01.MSS.0000180883.32116.28,https://doi.org/10.1249/01.MSS.0000180883.32116.28,Medicine & Science in Sports & Exercise,443,2006
Can We Make Time for Physical Activity? Simulating Effects of Daily Physical Activity on Mortality,"G. Rowe, M. Tremblay, D. Manuel",10.1155/2012/304937,https://doi.org/10.1155/2012/304937,-,4,2012
The pleasure of moving: A compositional data analysis of the association between replacing sedentary time with physical activity on affective valence in daily life.,"Matthew Bourke, Sophie M. Phillips, J. Gilchrist, Eva Pila",10.1016/j.psychsport.2024.102724,https://doi.org/10.1016/j.psychsport.2024.102724,Psychology of Sport And Exercise,2,2024
Increasing physical activity in healthy adults: a meta-analysis,"T. Haanstra, S. Kamper",10.1136/bjsports-2012-091641,https://doi.org/10.1136/bjsports-2012-091641,British Journal of Sports Medicine,2,2012
"Health, Functional Ability, and Environmental Quality as Predictors of Life Satisfaction in Physically Active Older Adults","Rafael Zapata-Lamana, Felipe Poblete-Valderrama, Andres Ledezma-Dames, Patricia Pavón-León, A. Leiva, María Trinidad Fuentes-Alvarez, I. Cigarroa, María Antonia Parra-Rizo",10.3390/socsci11060265,https://doi.org/10.3390/socsci11060265,The social science,26,2022
"Psychological well-being and perceived life satisfaction, physical activity and sport and people mature adult and the elderly",Juanito Gonzalez,-,-,-,2,2020
Physical activity in practice: why and how to get GPs moving.,"Ian Brockhurst, Jean Wong, Helen Garr, M. Batt",10.3399/bjgp19X703769,https://doi.org/10.3399/bjgp19X703769,The British journal of general practice : the journal of the Royal College of General Practitioners,7,2019
Effects of physical activity on life expectancy with cardiovascular disease.,"O. Franco, Chris de Laet, A. Peeters, J. Jonker, J. Mackenbach, W. Nusselder",10.1001/ARCHINTE.165.20.2355,https://doi.org/10.1001/ARCHINTE.165.20.2355,Archives of Internal Medicine,453,2005
Are all domains of life satisfaction equal? Differential associations with health and well-being in older adults,"J. Nakamura, Scott W. Delaney, E. Diener, T. VanderWeele, Eric S. Kim",10.1007/s11136-021-02977-0,https://doi.org/10.1007/s11136-021-02977-0,Quality of Life Research,37,2021
The Impact of COVID-19 on Physical Activity Behavior and Well-Being of Canadians,"I. Lesser, C. Nienhuis",10.3390/ijerph17113899,https://doi.org/10.3390/ijerph17113899,International Journal of Environmental Research and Public Health,628,2020
Life satisfaction and the motivation to adopt physical activity in females of middle and late adulthood,"Dana Štěrbová, Jana Harvanová, Radka Hrochová-Hrubá, M. Elfmark",-,-,-,4,2009
Association between physical activity and quality of life in adults.,"Gabrielle Pucci, Cassiano Ricardo Rech, R. Fermino, R. Reis",10.1590/S0034-89102012000100021,https://doi.org/10.1590/S0034-89102012000100021,Revista de Saúde Pública,141,2012
Physical activity and mental well-being in student nurses.,C. Hawker,10.1016/j.nedt.2011.07.013,https://doi.org/10.1016/j.nedt.2011.07.013,Nurse Education Today,103,2012
"I21 Self-reported physical activity, health-related quality of life and life satisfaction in huntington’s disease","H. Fossmo, M. V. Walsem, Jan Frich",10.1136/jnnp-2016-314597.186,https://doi.org/10.1136/jnnp-2016-314597.186,-,0,2016
Quality of life and satisfaction with life among community-dwelling older adults based on their level of physical activity: Cross-sectional study,"A. Yakasai, Hauwa Adam, Akindele Oyeniran, Auwal Abdullahi, Jibrin Sammani, M. Danazumi",10.31382/preprint.000007,https://doi.org/10.31382/preprint.000007,Exercise and Quality of Life,0,2025
Effects of leisure-time physical activity on well-being among women: a 32-year perspective,"A. Blomstrand, C. Björkelund, N. Ariai, L. Lissner, C. Bengtsson",10.1177/1403494809341092,https://doi.org/10.1177/1403494809341092,Scandinavian Journal of Public Health,39,2009
“What If Others Think I Look Like…” The Moderating Role of Social Physique Anxiety and Sex in the Relationship between Physical Activity and Life Satisfaction in Swiss Adolescents,"S. Meyer, C. Lang, S. Ludyga, A. Grob, M. Gerber",10.3390/ijerph20054441,https://doi.org/10.3390/ijerph20054441,International Journal of Environmental Research and Public Health,5,2023
The influence of sleep and movement on mental health and life satisfaction during the transition to parenthood.,"A. Divine, C. Blanchard, C. Benoit, D. Downs, R. Rhodes",10.1016/j.sleh.2022.06.013,https://doi.org/10.1016/j.sleh.2022.06.013,Sleep Health,5,2022
Intensity of physical activity and subjective well-being: an empirical analysis of the WHO recommendations,"P. Wicker, B. Frick",10.1093/pubmed/fdw062,https://doi.org/10.1093/pubmed/fdw062,Journal of public health,58,2016
The Effect of Physical Activity Intervention on the Well-Being of Pregnant Women: Literature Review,"Tetti Solehati, Afni Faddilah Taslam, Nezla Puspita, Ima Rismawati, Dinyatul Arba Ramdhona, Khalishah Salsabila, Lu'lu Nadiyya Samdjaya, Yuliana Sri Rahayu, C. E. Kosasih",10.37287/ijghr.v7i2.5542,https://doi.org/10.37287/ijghr.v7i2.5542,Indonesian Journal of Global Health Research,0,2025
"Relationship between regular walking, physical activity, and health-related quality of life.","R. Blacklock, R. Rhodes, S. G. Brown",10.1123/JPAH.4.2.138,https://doi.org/10.1123/JPAH.4.2.138,Journal of Physical Activity and Health,83,2007
"Sedentary Behaviour, Physical Activity and Life Satisfaction, Happiness and Perceived Health Status in University Students from 24 Countries","S. Pengpid, K. Peltzer",10.3390/ijerph16122084,https://doi.org/10.3390/ijerph16122084,International Journal of Environmental Research and Public Health,93,2019
Physical activity and mental well-being,C. Gauci,-,-,-,6,2013
233 Flexibility matters. Psychological flexibility fully mediates the effect of regular physical activity on life satisfaction,"Lukasz Krzywoszanski, Wiktor Potoczny, R. Herzog-Krzywoszańska",10.1093/eurpub/ckae114.068,https://doi.org/10.1093/eurpub/ckae114.068,European Journal of Public Health,0,2024
"Associations between physical activity and self-rated wellbeing in European adults: A population-based, cross-sectional study.","A. Marques, M. Peralta, J. Martins, Ricardo Catunda, M. G. Matos, L. Saboga Nunes",10.1016/j.ypmed.2016.07.021,https://doi.org/10.1016/j.ypmed.2016.07.021,Preventive Medicine,40,2016
"Moving more, ageing happy: findings from six low- and middle-income countries.","M. Felez-Nobrega, J. Haro, B. Stubbs, Lee Smith, A. Koyanagi",10.1093/ageing/afaa137,https://doi.org/10.1093/ageing/afaa137,Age and Ageing,17,2020
Self-Reported Moderate-to-Vigorous Physical Activity: Its Association with Health-Related Quality of Life in a Large Cohort of People with Chronic Diseases,"H. Alzahrani, Najlaa Alotaibi, Adel Alshahrani, K. Alkhathami, Yasir S. Alshehri, Msaad Alzhrani, F. Alshehri, Rania N. Almeheyawi, I. S. Aljulaymi, Muhsen Alsufiany, K. Sadarangani, Hatem H Allam, B. Barcaccia",10.3390/healthcare11233057,https://doi.org/10.3390/healthcare11233057,Healthcare,2,2023
International Journal of Behavioral Nutrition and Physical Activity Randomized Trial of Exercise in Sedentary Middle Aged Women: Effects on Quality of Life,"D. Bowen, M. Fesinmeyer, Y. Yasui, S. Tworoger, C. Ulrich, M. Irwin, Rebecca E. Rudolph, Kristin Lacroix, Robert R. Schwartz, A. McTiernan, Email Deborah, Shelley, Tworoger-Shelley Tworoger@channing Harvard Edu ; Cornelia, Melinda L, Irwin-Melinda Irwin@yale Edu, Rebecca E, A. Edu, Org",-,-,-,61,2006
Associations of physical activity with self-rated health and well-being in middle-aged Finnish men,"E. Engberg, H. Liira, K. Kukkonen-Harjula, S. From, H. Kautiainen, K. Pitkälä, H. Tikkanen",10.1177/1403494814561820,https://doi.org/10.1177/1403494814561820,Scandinavian Journal of Public Health,21,2015
A little is better than none: the biggest gain of physical activity in patients with ischemic heart disease,"A. Huber, S. Höfer, H. Saner, N. Oldridge",10.1007/s00508-020-01767-x,https://doi.org/10.1007/s00508-020-01767-x,Wiener Klinische Wochenschrift,4,2020
Written and verbal advice from general practitioners led to an increase in self-reported physical activity for sedentary patients,"B. Swinburn, Lisa G. Walter, B. Arroll, M. Tilyard, D. G. Russell, Ramos",10.1136/ebm.1998.3.154,https://doi.org/10.1136/ebm.1998.3.154,Evidence-Based Medicine,0,1998
Exploring the benefits of participation in community-based running and walking events: a cross-sectional survey of parkrun participants,"H. Quirk, A. Bullas, Steve Haake, E. Goyder, M. Graney, C. Wellington, R. Copeland, L. Reece, C. Stevinson",10.1186/s12889-021-11986-0,https://doi.org/10.1186/s12889-021-11986-0,BMC Public Health,31,2020
Do increases in physical activity encourage positive beliefs about further change in the ProActive cohort?,"W. Hardeman, S. Michie, A. Kinmonth, S. Sutton, on behalf of the ProActive project team",10.1080/08870446.2010.512662,https://doi.org/10.1080/08870446.2010.512662,Psychology and Health,6,2011
Getting sedentary people moving through active travel,"A. Laverty, T. H. de Sá, C. Monteiro, C. Millett",10.1136/bmj.h725,https://doi.org/10.1136/bmj.h725,British medical journal,3,2015
"Physical Activity Intensity And Well-being In Healthy Adults: 2538 Board #61 June 3, 11: 00 AM - 12: 30 PM.","G. Panza, B. Taylor, P. Thompson, Jeffrey A. Capizzi, C. White, L. Pescatello",10.1249/01.mss.0000487107.72559.d9,https://doi.org/10.1249/01.mss.0000487107.72559.d9,Medicine & Science in Sports & Exercise,0,2016
Physical activity and well-being in the context of the COVID-19 pandemic,"Francisco González Insua, Pilar Rizzi, G. Delfino",10.18800/psico.202402.005,https://doi.org/10.18800/psico.202402.005,Revista de Psicologia,0,2024
Daily Life Satisfaction in Older Adults as a Function of (In)Activity,"Jaclyn P. Maher, D. Conroy",10.1093/geronb/gbv086,https://doi.org/10.1093/geronb/gbv086,"The journals of gerontology. Series B, Psychological sciences and social sciences",44,2015
The Relationship Between Physical Activity Levels of the School of Physical Education and Sports Students and Their Life Satisfaction,"M. Koç, Hande İnan",10.5296/jei.v7i2.18930,https://doi.org/10.5296/jei.v7i2.18930,Journal of Educational Issues,1,2021
The relationship between physical activity attitude and life satisfaction: A sample of university students in Turkey.,"Cihan Ayhan, Özkan Işık, Zülbiye Kaçay",10.3233/WOR-213513,https://doi.org/10.3233/WOR-213513,Work,5,2021
Physical Activity Is Associated With Better Health and Psychological Well-Being During Transition to University Life,"S. Bray, Matthew Y. W. Kwan",10.3200/JACH.55.2.77-82,https://doi.org/10.3200/JACH.55.2.77-82,Journal of American College Health,105,2006
"Physical activity, sedentary time and health - a narrative review with new insights.","U. Ekelund, J. Tarp, M. A. Sánchez-Lastra, K. Dalene",10.61409/A06240433,https://doi.org/10.61409/A06240433,Danish Medical Journal,0,2024
Behavioral activation interventions for well-being: A meta-analysis,"T. Mazzucchelli, R. Kane, C. Rees",10.1080/17439760903569154,https://doi.org/10.1080/17439760903569154,Journal of Positive Psychology,228,2010
Self-Efficacy for Exercise in Adults with Lifetime Depression and Low Physical Activity.,"Alexandra K. Gold, D. Rabideau, Doug Katz, Amy T. Peters, Jayati Bist, Evan A. Albury, Nevita George, Ingrid R. Hsu, Madelaine Faulkner, M. Pletcher, Andrew A Nierenberg, Louisa G Sylvia",10.1016/j.psycom.2024.100159,https://doi.org/10.1016/j.psycom.2024.100159,Psychiatry Research Communications,1,2024
Are physical activity interventions in primary care and the community cost-effective? A systematic review of the evidence.,"Sue Garrett, C. Elley, S. Rose, D. O'Dea, B. Lawton, A. Dowell",10.3399/bjgp11X561249,https://doi.org/10.3399/bjgp11X561249,The British journal of general practice : the journal of the Royal College of General Practitioners,202,2011
Physical activity in an ageing population,M. Schroll,10.1034/j.1600-0838.2003.20226.x,https://doi.org/10.1034/j.1600-0838.2003.20226.x,Scandinavian Journal of Medicine & Science in Sports,54,2003
TRAVEL MOBILITY AND PHYSICAL ACTIVITY IN THE DAILY LIVES OF COLLEGE STUDENTS,"Mariama Bah, Alyssa M. Lopossa, Kelly L. Murphy, Heui-La Yang, C. King, J. Heo, Edward L. F. González",-,-,-,0,2012
"Green Exercise, Health and Well-Being","A. Loureiro, S. Veloso",10.1007/978-3-319-31416-7_8,https://doi.org/10.1007/978-3-319-31416-7_8,-,13,2017
"Minimal exercise, maximum benefit? Comparing incidental physical activity with structured exercise participation on three measures of well-being in a group of corporate employees",Warwick J. McGlone,-,-,-,0,2007
"Science, Medicine, and the Anesthesiologist.","The Anesthesiologist, Deborah J. Culley",10.1097/ALN.0000000000003057,https://doi.org/10.1097/ALN.0000000000003057,Anesthesiology,0,2019
Zusammenhang zwischen Alltagsaktivitäten und subjektivem Wohlbefinden unter Moderation von Selbstkonkordanz,Jitka Stredova,10.18419/OPUS-5631,https://doi.org/10.18419/OPUS-5631,-,1,2013
Working women’s perceptions of participation in physical activity and the relationship with life satisfaction,"V. Nolan, J. Surujlal",-,-,-,1,2012
"A CROSS--STUDY OF SPORT, PHYSICAL ACTIVITY, CULTURAL STUDY OF SPORT, PHYSICAL ACTIVITY, CULTURAL STUDY OF SPORT, PHYSICAL ACTIVITY, CULTURAL STUDY OF SPORT, PHYSICAL ACTIVITY,","Nuno Corte, Kornrawee Boonchai, A. Fonseca",-,-,-,0,2006
The Longitudinal Associations Between Change in Physical Activity and Cognitive Functioning in Older Adults With Chronic Illness(es),"E. Volders, R. Groot, C. Bolman, L. Lechner",10.21203/RS.3.RS-267238/V1,https://doi.org/10.21203/RS.3.RS-267238/V1,-,0,2021
Physical activity and subjective well-being among people with spinal cord injury: a meta-analysis,"K. M. Ginis, Arif Jetha, Diane E. Mack, S. P. Hetz",10.1038/sc.2009.87,https://doi.org/10.1038/sc.2009.87,Spinal Cord,168,2010
[Material well-being of the province of residence and leisure-time physical inactivity].,"C. Pascual, E. Regidor, J. L. Gutiérrez-Fisac, D. Martínez, M. Calle, V. Domı́nguez",10.1590/S0213-91112005000600002,https://doi.org/10.1590/S0213-91112005000600002,Gaceta Sanitaria,2,2005
3 Let’s get moving: Reducing sedentary behaviour in primary care waiting rooms,A. Boalch,10.1136/bmjsem-2023-basemconf.3,https://doi.org/10.1136/bmjsem-2023-basemconf.3,2022 British Association of Sport and Exercise Medicine Conference Abstract Prize Winners,0,2023
Leisure Time Physical Activity in Australian Women: Relationship with Well Being and Symptoms,"W. Brown, Gitanjali Mishra, Christina Lee, A. Bauman",10.1080/02701367.2000.10608901,https://doi.org/10.1080/02701367.2000.10608901,Research Quarterly for Exercise and Sport,281,2000
The association between well-being and a large variation of accelerometer-assessed physical activity and sedentary behavior measures,"L.P. de Vries, D. Pelt, H. P. van der Ploeg, M. Chinapaw, E. D. de Geus, M. Bartels",10.1016/j.mhpa.2022.100446,https://doi.org/10.1016/j.mhpa.2022.100446,Mental Health and Physical Activity,1,2022
"Associations between physical activity in adolescence and health behaviours, well-being, family and social relations","Fiona Brooks, Nigel Smeeton, K. Chester, N. Spencer, E. Klemera",10.1080/14635240.2014.923287,https://doi.org/10.1080/14635240.2014.923287,-,11,2014
